,Accordion,Acorn,Apple,Backpack,Barstool,Baseball,Basket,Beanie,Bed,Bell,Belt,Bench,Bike,Binder,Binoculars,Birdfeeder,Boat,Bonzai,Book,Bookend,Boomerang,Car,Cellphone,Cheese,Cheesegrater,Christmasstreeornament,Clock,Coatrack,Coffeemaker,Coffeemug,Compass,Computertower,Controller,Couch,Cushion,Desk,Door,Doorknob,Drill,Dryingrack,Dumbbell,Dustpan,Fan,Faucet,Flower,Flute,Fossils,Frisbee,Fryingpan,Glasses,Glove,Goggles,Grill,Hairbrush,Hairclip,Handbag,Hat,Headphones,Hourglass,Kayak,Key,Kite,Ladder,Lamp,Lantern,Lawnmower,Lightbulb,Lipstick,Lock,Lollipop,Mask,Microscope,Minerals,Mushroom,Necklace,Necktie,Orifan,Oven,Paintbrush,Pen,Pictureframe,Pinecone,Pizza,Plug,Pogostick,Pot,Razor,Recordplayer,Remotecontrol,Ring,Rollerskates,Rug,Saltpeppershaker,Saxophone,Scale,Scarf,Scissors,Scooter,Scrunchie,Seashell,Shirt,Shoe,Skiis,Snowglobe,Spoon,Stapler,Stapleremover,Storagebin,Stroller,Suit,Suitcase,Teddy Bear,Tennisracket,Tent,Toothbrush,Train,Trashbin,Tree,Trophy,Truck,Umbrella,Vase,Wallet,Waterbottle,Watergun,Wateringcan,Windchime,Wishbone,Wrap,Yarn
Lamp,0.770708,0.847338,0.798421,0.824888,0.847987,0.824592,0.744344,0.730173,0.75904,0.840455,0.714586,0.678845,0.675642,0.763874,0.779809,0.824589,0.749729,0.837735,0.771833,0.806054,0.730771,0.726069,0.858772,0.787669,0.810754,0.828473,0.797387,0.828145,0.856418,0.808071,0.822388,0.807481,0.721152,0.695596,0.766455,0.692209,0.834146,0.743138,0.833629,0.766933,0.728846,0.807806,0.865917,0.800232,0.827519,0.724176,0.780629,0.753175,0.749777,0.733113,0.839121,0.710741,0.794215,0.807203,0.735318,0.784977,0.737609,0.773775,0.881021,0.742899,0.820094,0.793662,0.860306,1.0,0.876768,0.769077,0.876893,0.87618,0.837515,0.87243,0.795539,0.857451,0.753559,0.851269,0.772117,0.862963,0.754758,0.792286,0.865676,0.729714,0.727812,0.852777,0.81941,0.763176,0.853472,0.808678,0.842563,0.75908,0.858404,0.77383,0.774291,0.764257,0.804821,0.856507,0.794346,0.849986,0.763327,0.760528,0.820488,0.796642,0.81919,0.730419,0.851094,0.832505,0.83775,0.700739,0.719694,0.721643,0.823456,0.855661,0.845664,0.844144,0.825105,0.754517,0.780293,0.727394,0.832683,0.831017,0.892588,0.717242,0.817571,0.848002,0.694149,0.886539,0.754988,0.769856,0.862109,0.806461,0.762628,0.80038
Lantern,0.773557,0.87911,0.814255,0.862034,0.889093,0.832695,0.757796,0.736485,0.769689,0.897691,0.710913,0.678183,0.692853,0.783225,0.792674,0.86899,0.784162,0.882184,0.796308,0.850067,0.749723,0.732584,0.897946,0.811458,0.84539,0.881464,0.805832,0.835185,0.898992,0.823433,0.848215,0.843345,0.731427,0.693603,0.767558,0.686566,0.864586,0.769858,0.849734,0.779763,0.733267,0.849795,0.88662,0.82453,0.862677,0.707364,0.80397,0.751836,0.766418,0.728124,0.878367,0.716848,0.820723,0.819046,0.754409,0.845536,0.765586,0.80728,0.896986,0.742135,0.822783,0.820409,0.902764,0.876768,1.0,0.801045,0.898676,0.904864,0.872871,0.883658,0.818529,0.904573,0.785399,0.867801,0.775932,0.883603,0.756757,0.813559,0.868248,0.707987,0.718913,0.89554,0.824784,0.782862,0.862289,0.822128,0.844332,0.787007,0.887696,0.809965,0.83001,0.768346,0.837072,0.871448,0.811227,0.904867,0.772323,0.789523,0.840788,0.816743,0.827403,0.748188,0.877549,0.887062,0.842137,0.707118,0.724965,0.725565,0.873826,0.895514,0.895201,0.881489,0.830966,0.777055,0.779005,0.735745,0.859836,0.851258,0.916819,0.733832,0.832456,0.887565,0.69809,0.917578,0.758138,0.78147,0.888861,0.866685,0.787376,0.811756
Lawnmower,0.818446,0.845416,0.805914,0.800192,0.765881,0.814496,0.789899,0.74004,0.824443,0.811109,0.784501,0.783321,0.779573,0.769818,0.811708,0.811143,0.81764,0.801029,0.770817,0.790597,0.783864,0.806408,0.79233,0.796214,0.800463,0.805067,0.788836,0.761404,0.797069,0.804296,0.806505,0.766748,0.791672,0.797367,0.800548,0.77347,0.76089,0.784187,0.790018,0.773848,0.807917,0.803178,0.786055,0.776421,0.804994,0.777397,0.803192,0.766978,0.81641,0.809002,0.792063,0.803871,0.802145,0.787648,0.799633,0.81184,0.811306,0.765633,0.805212,0.79194,0.773515,0.787041,0.781607,0.769077,0.801045,1.0,0.790981,0.795812,0.794643,0.784319,0.796656,0.79223,0.799292,0.809826,0.759651,0.780095,0.793834,0.793605,0.778682,0.76645,0.71983,0.800688,0.823813,0.792301,0.776254,0.77051,0.78005,0.814242,0.785377,0.813585,0.823545,0.77147,0.809825,0.803352,0.784189,0.779429,0.783301,0.773918,0.81627,0.81546,0.772484,0.812811,0.757187,0.791154,0.776894,0.797472,0.794854,0.78857,0.806087,0.811454,0.787735,0.825418,0.813374,0.826245,0.781468,0.809573,0.768663,0.794605,0.793485,0.797307,0.790249,0.785527,0.773992,0.771816,0.79211,0.806873,0.790399,0.790655,0.816281,0.808097
Lightbulb,0.776402,0.88277,0.797164,0.841475,0.862617,0.825186,0.756702,0.739088,0.782425,0.868231,0.732949,0.68829,0.699167,0.776929,0.803073,0.84855,0.77154,0.853152,0.790083,0.824649,0.756413,0.752685,0.88263,0.801354,0.834335,0.860115,0.803355,0.837759,0.877375,0.829159,0.841053,0.83015,0.750794,0.710084,0.777004,0.702546,0.847663,0.774659,0.85504,0.78515,0.745206,0.826698,0.881164,0.81479,0.865397,0.730011,0.802613,0.750605,0.778266,0.748231,0.867599,0.733191,0.81351,0.835627,0.765604,0.811083,0.766956,0.795114,0.876524,0.761404,0.836798,0.821241,0.877724,0.876893,0.898676,0.790981,1.0,0.900918,0.84849,0.912636,0.822459,0.877905,0.78168,0.885904,0.786777,0.882302,0.798218,0.814567,0.880547,0.734025,0.707387,0.887862,0.829298,0.78605,0.869745,0.815493,0.865636,0.785714,0.883355,0.813449,0.804379,0.766994,0.833741,0.877643,0.80401,0.872992,0.774916,0.76415,0.833458,0.814261,0.819603,0.753933,0.874109,0.864621,0.85668,0.729491,0.741358,0.737504,0.852925,0.874183,0.865486,0.860954,0.831935,0.774579,0.793524,0.756304,0.842145,0.858861,0.914476,0.744517,0.846958,0.867818,0.713784,0.9055,0.774049,0.797236,0.896647,0.80607,0.793038,0.807852
Lipstick,0.77021,0.868065,0.778685,0.809059,0.86444,0.823398,0.729114,0.718812,0.77651,0.884344,0.751286,0.697353,0.680714,0.762069,0.78427,0.863942,0.790859,0.841929,0.777332,0.81274,0.77623,0.742644,0.893066,0.78926,0.847638,0.870981,0.808826,0.908609,0.865881,0.801415,0.830397,0.810279,0.711628,0.724953,0.773627,0.698846,0.865731,0.744011,0.849428,0.783811,0.744884,0.867818,0.906745,0.82262,0.848073,0.776896,0.772558,0.752241,0.768084,0.777937,0.854588,0.735531,0.790555,0.853903,0.751047,0.796278,0.754287,0.740414,0.914748,0.799661,0.857561,0.800152,0.932694,0.87618,0.904864,0.795812,0.900918,1.0,0.8273,0.909533,0.79386,0.894233,0.731204,0.872477,0.779184,0.935319,0.765797,0.785425,0.969071,0.786015,0.706436,0.880078,0.826364,0.770735,0.950033,0.798955,0.901113,0.772752,0.94299,0.777377,0.7997,0.771844,0.793195,0.929591,0.820501,0.848748,0.810716,0.782866,0.816147,0.798859,0.800604,0.761455,0.944471,0.809819,0.923888,0.737108,0.735397,0.717785,0.833593,0.852897,0.857801,0.86674,0.8746,0.774254,0.845632,0.746869,0.814129,0.857552,0.920701,0.728835,0.850076,0.858375,0.703453,0.956978,0.757687,0.771869,0.909098,0.881057,0.768462,0.799071
Lock,0.790385,0.850179,0.836689,0.86838,0.843543,0.843833,0.775966,0.766175,0.776317,0.8494,0.708763,0.695398,0.710248,0.790362,0.783151,0.834743,0.779504,0.861908,0.793095,0.837378,0.734278,0.732923,0.844481,0.813719,0.810467,0.830767,0.804613,0.783247,0.863949,0.818971,0.838211,0.826253,0.749662,0.701568,0.783246,0.697636,0.831617,0.762674,0.824423,0.764842,0.744022,0.805131,0.845693,0.805994,0.825894,0.716902,0.80759,0.764474,0.757136,0.729408,0.837439,0.718868,0.802833,0.787817,0.756755,0.829508,0.76288,0.833381,0.868747,0.737427,0.793738,0.804764,0.839685,0.837515,0.872871,0.794643,0.84849,0.8273,1.0,0.838614,0.80888,0.849465,0.788861,0.83002,0.779594,0.825826,0.746815,0.816338,0.806047,0.714227,0.766011,0.85301,0.828767,0.784369,0.813269,0.82242,0.804266,0.784716,0.815916,0.792438,0.821016,0.783518,0.832136,0.831743,0.803564,0.87915,0.758863,0.789361,0.845091,0.815444,0.821729,0.757031,0.801771,0.880834,0.789476,0.712609,0.731301,0.73478,0.849624,0.893435,0.856179,0.876193,0.821252,0.771925,0.759399,0.736757,0.84785,0.82065,0.857675,0.736284,0.800407,0.854918,0.710692,0.840177,0.750472,0.77155,0.840062,0.824045,0.782857,0.827645
Lollipop,0.780258,0.873675,0.790725,0.830904,0.856276,0.825047,0.752907,0.747482,0.788561,0.862089,0.75079,0.709518,0.71155,0.774155,0.808888,0.837692,0.779364,0.835415,0.786295,0.806201,0.779008,0.76663,0.880038,0.793964,0.832403,0.849592,0.809819,0.857724,0.866297,0.820911,0.836114,0.820684,0.763082,0.731885,0.78144,0.719229,0.843728,0.769902,0.849232,0.786433,0.75602,0.816392,0.886734,0.819911,0.855956,0.762191,0.796579,0.759575,0.772552,0.765296,0.856306,0.743411,0.807041,0.849783,0.772882,0.797113,0.772861,0.771034,0.886215,0.786519,0.851825,0.821402,0.882125,0.87243,0.883658,0.784319,0.912636,0.909533,0.838614,1.0,0.81459,0.862798,0.764936,0.883398,0.773465,0.89152,0.799642,0.808388,0.912039,0.770004,0.717712,0.876476,0.833694,0.787424,0.882654,0.807565,0.887106,0.781391,0.892349,0.807389,0.79135,0.775032,0.818243,0.87726,0.809695,0.862063,0.784188,0.766801,0.829418,0.811303,0.812597,0.761911,0.878151,0.835984,0.884418,0.743133,0.748015,0.738315,0.837371,0.861607,0.851415,0.855595,0.848648,0.782439,0.81509,0.768075,0.828683,0.856308,0.90354,0.752084,0.853913,0.857014,0.718728,0.91391,0.775499,0.782766,0.897755,0.821211,0.785324,0.807142
Mask,0.807987,0.850219,0.821079,0.817598,0.787639,0.822495,0.794621,0.760838,0.813774,0.816406,0.777982,0.770706,0.769724,0.76743,0.82354,0.811015,0.800486,0.81968,0.7762,0.790752,0.770501,0.80751,0.805254,0.800407,0.798751,0.819493,0.78975,0.759882,0.815121,0.81459,0.816704,0.78427,0.802262,0.784337,0.791747,0.767842,0.765935,0.792589,0.796767,0.776853,0.79426,0.78957,0.796271,0.78689,0.826356,0.756521,0.817658,0.767828,0.807715,0.794283,0.814837,0.799683,0.816234,0.790021,0.800428,0.812128,0.807339,0.789822,0.807731,0.781358,0.781507,0.803648,0.782579,0.795539,0.818529,0.796656,0.822459,0.79386,0.80888,0.81459,1.0,0.801331,0.81346,0.829739,0.760484,0.784522,0.817238,0.802523,0.779055,0.752542,0.70999,0.823091,0.829869,0.797068,0.764844,0.783109,0.788225,0.808915,0.782954,0.830439,0.810071,0.771598,0.823571,0.797011,0.781268,0.808203,0.764829,0.759531,0.837367,0.819566,0.799505,0.794062,0.761751,0.82629,0.776447,0.784987,0.781243,0.776775,0.812168,0.837306,0.809397,0.82703,0.799974,0.811749,0.768724,0.809025,0.791431,0.816126,0.81294,0.794133,0.804374,0.809761,0.762554,0.784525,0.806002,0.812672,0.805707,0.781878,0.812156,0.812603
Microscope,0.769131,0.86357,0.796974,0.840166,0.867427,0.82225,0.747229,0.718046,0.770212,0.874047,0.71997,0.681759,0.685284,0.770054,0.776546,0.851758,0.779536,0.857199,0.786241,0.836377,0.747225,0.731182,0.876239,0.796521,0.835324,0.855913,0.798877,0.826032,0.873451,0.809162,0.834233,0.824503,0.726056,0.696387,0.765148,0.68774,0.855264,0.757641,0.836941,0.774585,0.73186,0.842398,0.869722,0.807273,0.841825,0.723261,0.785892,0.745917,0.763721,0.736302,0.853817,0.718427,0.80509,0.8188,0.746198,0.821281,0.754536,0.782745,0.884872,0.75082,0.81654,0.804688,0.885337,0.857451,0.904573,0.79223,0.877905,0.894233,0.849465,0.862798,0.801331,1.0,0.7649,0.85065,0.769979,0.8686,0.748357,0.804183,0.858592,0.721757,0.71455,0.872996,0.816805,0.772423,0.855064,0.812832,0.836744,0.779685,0.874492,0.790196,0.822394,0.759645,0.823542,0.87445,0.802939,0.872176,0.776823,0.780056,0.82286,0.805727,0.810675,0.749783,0.863608,0.859679,0.834148,0.710332,0.726778,0.720233,0.853996,0.868903,0.865307,0.875647,0.830375,0.767567,0.784719,0.735755,0.839341,0.830989,0.898978,0.726641,0.816781,0.862618,0.697564,0.896052,0.754436,0.774774,0.873042,0.856881,0.777573,0.798914
Minerals,0.83725,0.827204,0.85728,0.814969,0.752184,0.835917,0.823261,0.791017,0.826424,0.794577,0.759964,0.77116,0.800532,0.773808,0.837457,0.808707,0.803172,0.814649,0.767554,0.792294,0.75384,0.816011,0.769121,0.820937,0.777175,0.803164,0.770964,0.699839,0.793792,0.838708,0.802906,0.76851,0.83267,0.783289,0.804753,0.778544,0.717787,0.81799,0.776343,0.751595,0.790376,0.756048,0.751781,0.7564,0.822535,0.715767,0.843842,0.785641,0.804143,0.765156,0.786117,0.797238,0.82112,0.748647,0.811177,0.82892,0.830437,0.796101,0.753995,0.742677,0.738026,0.797649,0.726042,0.753559,0.785399,0.799292,0.78168,0.731204,0.788861,0.764936,0.81346,0.7649,1.0,0.810454,0.73743,0.732545,0.834485,0.798727,0.708642,0.703943,0.705451,0.806569,0.825561,0.797427,0.695908,0.768969,0.73901,0.82028,0.730755,0.837559,0.835047,0.771597,0.830383,0.741119,0.76415,0.781683,0.730684,0.75644,0.8701,0.833713,0.780524,0.80089,0.696804,0.817548,0.715771,0.779436,0.808001,0.803977,0.814021,0.825483,0.781067,0.810817,0.753331,0.837415,0.71915,0.805743,0.771255,0.801045,0.771607,0.818503,0.788285,0.786049,0.778741,0.719193,0.802239,0.822634,0.760547,0.735684,0.836014,0.839533
Mushroom,0.816345,0.881533,0.820642,0.83142,0.83177,0.839157,0.791426,0.762724,0.820534,0.85601,0.783593,0.75415,0.754262,0.782109,0.838785,0.842336,0.804809,0.84357,0.793681,0.813307,0.788624,0.80583,0.855693,0.816016,0.832023,0.850754,0.81306,0.82547,0.851596,0.838941,0.840074,0.811354,0.793723,0.774838,0.804981,0.76414,0.813743,0.797552,0.842739,0.79767,0.792627,0.821568,0.855487,0.813488,0.858509,0.772244,0.824081,0.780088,0.813806,0.79647,0.848814,0.790682,0.830594,0.834946,0.801178,0.821602,0.807571,0.784465,0.856644,0.795757,0.831988,0.826236,0.846219,0.851269,0.867801,0.809826,0.885904,0.872477,0.83002,0.883398,0.829739,0.85065,0.810454,1.0,0.782034,0.855711,0.832285,0.818653,0.861981,0.773837,0.720438,0.866319,0.847672,0.805194,0.837562,0.807711,0.852685,0.812808,0.856685,0.834939,0.815587,0.786843,0.836573,0.854854,0.808828,0.84131,0.790834,0.77401,0.847436,0.836127,0.821743,0.792861,0.838829,0.838633,0.846673,0.77835,0.788073,0.781569,0.840246,0.859598,0.842658,0.849327,0.838689,0.823146,0.806911,0.806515,0.820238,0.851617,0.879617,0.79152,0.849112,0.841744,0.761196,0.864636,0.813234,0.825711,0.865904,0.807709,0.820685,0.824924
Necklace,0.762509,0.806813,0.779329,0.772087,0.754112,0.791789,0.736695,0.702252,0.754094,0.767395,0.71167,0.697707,0.680244,0.745912,0.74884,0.767505,0.735779,0.772318,0.739168,0.756341,0.704169,0.718805,0.773373,0.757794,0.755819,0.768192,0.756758,0.751996,0.7791,0.76717,0.775835,0.747933,0.699728,0.711061,0.753834,0.690307,0.759878,0.72343,0.772018,0.734405,0.734922,0.767491,0.77667,0.748551,0.768169,0.726722,0.750611,0.725823,0.746593,0.745229,0.763928,0.720535,0.749337,0.744827,0.723063,0.740915,0.72792,0.753039,0.807183,0.733974,0.752109,0.7406,0.764547,0.772117,0.775932,0.759651,0.786777,0.779184,0.779594,0.773465,0.760484,0.769979,0.73743,0.782034,1.0,0.771402,0.727626,0.750252,0.774921,0.724302,0.720341,0.769909,0.790823,0.742066,0.786668,0.761096,0.762666,0.743639,0.765088,0.744462,0.751353,0.738241,0.767475,0.79847,0.754525,0.756043,0.736785,0.737877,0.787775,0.765149,0.760819,0.736393,0.750183,0.75699,0.762183,0.709262,0.715397,0.717997,0.76553,0.785609,0.76932,0.788194,0.788253,0.737802,0.747453,0.723034,0.769678,0.776006,0.795801,0.712633,0.753738,0.776649,0.698193,0.767731,0.726738,0.751,0.775513,0.728705,0.744053,0.773987
Necktie,0.765394,0.851014,0.779695,0.810351,0.848377,0.818016,0.726121,0.722119,0.762922,0.858106,0.725046,0.680124,0.669914,0.760234,0.773766,0.844013,0.769575,0.828218,0.769537,0.80112,0.75212,0.725025,0.873308,0.783209,0.825787,0.84586,0.799579,0.879294,0.856207,0.79872,0.81788,0.801305,0.702891,0.701825,0.763928,0.68654,0.850343,0.733237,0.839643,0.768622,0.730761,0.837411,0.88791,0.808115,0.830341,0.750537,0.767372,0.748234,0.748737,0.751558,0.838754,0.713932,0.77953,0.829884,0.737003,0.780089,0.742548,0.746355,0.90066,0.77058,0.838357,0.788454,0.904739,0.862963,0.883603,0.780095,0.882302,0.935319,0.825826,0.89152,0.784522,0.8686,0.732545,0.855711,0.771402,1.0,0.747337,0.778475,0.931585,0.759858,0.717358,0.861569,0.817248,0.759018,0.920211,0.797314,0.87857,0.758768,0.911176,0.764505,0.784606,0.766972,0.788418,0.898198,0.807157,0.839389,0.784147,0.773411,0.81183,0.789985,0.79883,0.742374,0.90683,0.80182,0.891094,0.714109,0.721155,0.712958,0.82214,0.845743,0.844412,0.853186,0.854058,0.759033,0.815377,0.726529,0.8148,0.84019,0.904819,0.715458,0.829019,0.849256,0.692048,0.929854,0.740312,0.758311,0.888148,0.847321,0.75904,0.79361
Orifan,0.830974,0.84446,0.796309,0.761987,0.723874,0.798821,0.804268,0.774102,0.860376,0.782212,0.862471,0.830991,0.849952,0.739903,0.875693,0.778954,0.83365,0.786754,0.757543,0.736949,0.80485,0.896283,0.762653,0.794612,0.786835,0.796244,0.766726,0.741437,0.756365,0.811261,0.789318,0.735272,0.862007,0.863961,0.796823,0.821911,0.694296,0.820368,0.765711,0.775323,0.848766,0.757341,0.751983,0.766057,0.821222,0.80464,0.836758,0.772198,0.849687,0.863369,0.78554,0.888159,0.823337,0.787178,0.852282,0.797026,0.864321,0.741558,0.739391,0.836174,0.765687,0.807505,0.724839,0.754758,0.756757,0.793834,0.798218,0.765797,0.746815,0.799642,0.817238,0.748357,0.834485,0.832285,0.727626,0.747337,1.0,0.779236,0.757948,0.804022,0.643798,0.801015,0.828231,0.803526,0.71934,0.720125,0.780648,0.835424,0.753615,0.868317,0.796331,0.757895,0.803069,0.759683,0.75721,0.739222,0.771517,0.733696,0.818925,0.830437,0.75575,0.839053,0.722917,0.769761,0.768637,0.855481,0.848526,0.811357,0.77034,0.787186,0.753446,0.773011,0.774234,0.879485,0.777747,0.890631,0.713266,0.810115,0.758653,0.866945,0.821527,0.748702,0.808941,0.730203,0.850817,0.845173,0.773236,0.720749,0.852723,0.796249
Oven,0.813301,0.846915,0.814369,0.830239,0.798001,0.828093,0.796361,0.764299,0.806592,0.814233,0.742481,0.748363,0.749751,0.786445,0.805712,0.810847,0.788206,0.808261,0.78461,0.811195,0.768969,0.77801,0.806866,0.806612,0.792724,0.79717,0.798918,0.746164,0.818313,0.825194,0.815988,0.797843,0.805631,0.752598,0.80734,0.765757,0.788788,0.776169,0.816565,0.778167,0.7736,0.774601,0.799549,0.783991,0.809023,0.739433,0.808425,0.771799,0.785714,0.756251,0.803621,0.759036,0.809652,0.793457,0.783851,0.815405,0.790822,0.783825,0.820438,0.75097,0.783924,0.799726,0.784308,0.792286,0.813559,0.793605,0.814567,0.785425,0.816338,0.808388,0.802523,0.804183,0.798727,0.818653,0.750252,0.778475,0.779236,1.0,0.770703,0.728624,0.758099,0.809748,0.831152,0.792721,0.757391,0.807592,0.780305,0.798636,0.778171,0.803635,0.814498,0.779857,0.830477,0.793563,0.788967,0.81462,0.762128,0.770882,0.828346,0.819148,0.810898,0.776102,0.743953,0.832512,0.763338,0.751584,0.773443,0.786617,0.826519,0.841843,0.813731,0.837848,0.818615,0.806408,0.758873,0.777203,0.818865,0.786175,0.819393,0.770608,0.798277,0.804464,0.762649,0.782064,0.793091,0.800861,0.802209,0.816724,0.801445,0.819693
Paintbrush,0.773808,0.852078,0.772614,0.792884,0.83727,0.824582,0.721695,0.729691,0.77519,0.856113,0.752026,0.707963,0.66659,0.759211,0.780159,0.841523,0.778076,0.811441,0.766013,0.788428,0.778233,0.738896,0.867091,0.777449,0.825314,0.845731,0.809956,0.919839,0.839939,0.790692,0.81212,0.786022,0.702677,0.731458,0.779366,0.711907,0.843253,0.724379,0.839664,0.775039,0.741295,0.846042,0.898344,0.81408,0.823602,0.792209,0.757935,0.758728,0.755712,0.786686,0.825706,0.734217,0.769206,0.848752,0.743416,0.762654,0.745482,0.715745,0.917917,0.803509,0.863381,0.785267,0.913098,0.865676,0.868248,0.778682,0.880547,0.969071,0.806047,0.912039,0.779055,0.858592,0.708642,0.861981,0.774921,0.931585,0.757948,0.770703,1.0,0.806723,0.736051,0.851349,0.827886,0.762705,0.96307,0.793746,0.909832,0.754463,0.930328,0.755639,0.770053,0.782543,0.766514,0.924895,0.820659,0.814444,0.803681,0.778501,0.804169,0.78916,0.795352,0.753379,0.930163,0.766317,0.940458,0.735878,0.732403,0.720848,0.799385,0.833755,0.827305,0.845489,0.884405,0.767762,0.855074,0.74435,0.801941,0.847249,0.905758,0.718697,0.844784,0.833387,0.70764,0.942704,0.751573,0.758349,0.894382,0.856598,0.750277,0.79424
Pen,0.796189,0.795539,0.751247,0.706047,0.682527,0.774321,0.749102,0.713341,0.821763,0.738113,0.884196,0.851554,0.78385,0.702075,0.799835,0.728075,0.813654,0.724692,0.719912,0.68444,0.814256,0.845065,0.730747,0.731268,0.765085,0.75135,0.766537,0.789345,0.701882,0.731223,0.758285,0.689236,0.783192,0.859967,0.776532,0.808579,0.700836,0.74584,0.71771,0.772738,0.840974,0.768257,0.750852,0.760419,0.747208,0.911925,0.749599,0.751113,0.817118,0.899449,0.734126,0.853847,0.758508,0.797945,0.801985,0.727978,0.791777,0.678458,0.771992,0.89774,0.77947,0.7448,0.738551,0.729714,0.707987,0.76645,0.734025,0.786015,0.714227,0.770004,0.752542,0.721757,0.703943,0.773837,0.724302,0.759858,0.804022,0.728624,0.806723,1.0,0.672866,0.7284,0.812964,0.770249,0.767725,0.700155,0.794675,0.78022,0.763294,0.775393,0.736032,0.751446,0.732874,0.787158,0.74946,0.67726,0.803995,0.724415,0.757458,0.768906,0.738532,0.822396,0.742824,0.672143,0.817833,0.849521,0.784009,0.760088,0.693957,0.729831,0.702231,0.74521,0.823559,0.80968,0.843045,0.858674,0.670526,0.762411,0.720545,0.789304,0.77585,0.706891,0.76404,0.740614,0.806908,0.779749,0.74503,0.765364,0.776863,0.761923
Pictureframe,0.766807,0.75661,0.785768,0.772984,0.71647,0.793833,0.733319,0.742128,0.723021,0.721568,0.625866,0.668113,0.639175,0.760168,0.703273,0.730314,0.695682,0.73605,0.726078,0.754226,0.679189,0.652723,0.721357,0.750508,0.702081,0.698433,0.754482,0.702024,0.7418,0.762231,0.746816,0.731487,0.696962,0.655348,0.770854,0.692462,0.733334,0.675586,0.758284,0.69619,0.685273,0.704069,0.740164,0.717201,0.701017,0.682093,0.723884,0.729695,0.677597,0.665295,0.699217,0.644362,0.712777,0.694777,0.681173,0.722345,0.688771,0.729035,0.802544,0.658638,0.727094,0.710075,0.710629,0.727812,0.718913,0.71983,0.707387,0.706436,0.766011,0.717712,0.70999,0.71455,0.705451,0.720438,0.720341,0.717358,0.643798,0.758099,0.736051,0.672866,1.0,0.705158,0.772486,0.71701,0.734285,0.779506,0.713346,0.697685,0.700263,0.68075,0.729142,0.748852,0.739168,0.739336,0.749398,0.733231,0.697414,0.737446,0.760544,0.746443,0.757128,0.685104,0.661102,0.72891,0.707842,0.634573,0.690439,0.72082,0.738614,0.790974,0.736793,0.771576,0.787271,0.715817,0.704093,0.652497,0.783664,0.704122,0.75019,0.656778,0.713252,0.731648,0.689111,0.708094,0.687948,0.697811,0.709809,0.742306,0.695207,0.78436
Pinecone,0.787036,0.871886,0.817231,0.849513,0.856307,0.829726,0.767654,0.752485,0.791358,0.874766,0.739701,0.704893,0.724346,0.774275,0.808289,0.855188,0.797431,0.862865,0.790522,0.830919,0.760036,0.766863,0.869587,0.809338,0.832708,0.866446,0.800684,0.817355,0.872783,0.827125,0.838756,0.822933,0.763167,0.724257,0.775695,0.708618,0.831978,0.783979,0.835731,0.775317,0.752702,0.82904,0.862691,0.81422,0.859762,0.727146,0.815641,0.759342,0.778757,0.752814,0.858071,0.751828,0.817511,0.819752,0.779112,0.83504,0.788871,0.803564,0.862651,0.764194,0.816162,0.820644,0.86948,0.852777,0.89554,0.800688,0.887862,0.880078,0.85301,0.876476,0.823091,0.872996,0.806569,0.866319,0.769909,0.861569,0.801015,0.809748,0.851349,0.7284,0.705158,1.0,0.827542,0.790337,0.843221,0.805173,0.840676,0.800297,0.863159,0.824333,0.830119,0.768871,0.834496,0.859101,0.802803,0.874305,0.773398,0.777094,0.845736,0.823535,0.808415,0.771346,0.852441,0.868146,0.830616,0.743025,0.751908,0.739879,0.856764,0.879295,0.861688,0.871472,0.82008,0.794108,0.780291,0.769049,0.828771,0.85105,0.886678,0.763429,0.83238,0.864379,0.721369,0.881477,0.776422,0.794015,0.876186,0.831932,0.800395,0.816068
Pizza,0.86016,0.868217,0.855608,0.835752,0.804544,0.875375,0.828543,0.795508,0.8526,0.830262,0.816416,0.8139,0.794625,0.806155,0.846306,0.831526,0.829975,0.82776,0.801185,0.818455,0.809163,0.831777,0.822423,0.832457,0.821735,0.826517,0.829438,0.803737,0.824563,0.842241,0.838202,0.804501,0.829053,0.824673,0.840552,0.814715,0.797462,0.811213,0.827075,0.809446,0.826187,0.81195,0.826838,0.815215,0.833155,0.820194,0.838241,0.819211,0.833189,0.838237,0.821858,0.823845,0.833897,0.822171,0.823322,0.824178,0.831308,0.794893,0.852408,0.822865,0.817865,0.818094,0.810925,0.81941,0.824784,0.823813,0.829298,0.826364,0.828767,0.833694,0.829869,0.816805,0.825561,0.847672,0.790823,0.817248,0.828231,0.831152,0.827886,0.812964,0.772486,0.827542,1.0,0.822127,0.807601,0.81619,0.82589,0.828691,0.813652,0.830565,0.829562,0.819309,0.838745,0.830104,0.819731,0.808392,0.803532,0.805528,0.868993,0.848443,0.835486,0.825583,0.789508,0.817126,0.82313,0.810719,0.81711,0.819883,0.823484,0.849524,0.820748,0.846686,0.853491,0.847627,0.815661,0.833488,0.816755,0.831056,0.833583,0.818604,0.830971,0.821601,0.79952,0.811269,0.830819,0.832594,0.825204,0.821957,0.833849,0.858078
