,Accordion,Acorn,Apple,Backpack,Barstool,Baseball,Basket,Beanie,Bed,Bell,Belt,Bench,Bike,Binder,Binoculars,Birdfeeder,Boat,Bonzai,Book,Bookend,Boomerang,Car,Cellphone,Cheese,Cheesegrater,Christmasstreeornament,Clock,Coatrack,Coffeemaker,Coffeemug,Compass,Computertower,Controller,Couch,Cushion,Desk,Door,Doorknob,Drill,Dryingrack,Dumbbell,Dustpan,Fan,Faucet,Flower,Flute,Fossils,Frisbee,Fryingpan,Glasses,Glove,Goggles,Grill,Hairbrush,Hairclip,Handbag,Hat,Headphones,Hourglass,Kayak,Key,Kite,Ladder,Lamp,Lantern,Lawnmower,Lightbulb,Lipstick,Lock,Lollipop,Mask,Microscope,Minerals,Mushroom,Necklace,Necktie,Orifan,Oven,Paintbrush,Pen,Pictureframe,Pinecone,Pizza,Plug,Pogostick,Pot,Razor,Recordplayer,Remotecontrol,Ring,Rollerskates,Rug,Saltpeppershaker,Saxophone,Scale,Scarf,Scissors,Scooter,Scrunchie,Seashell,Shirt,Shoe,Skiis,Snowglobe,Spoon,Stapler,Stapleremover,Storagebin,Stroller,Suit,Suitcase,Teddy Bear,Tennisracket,Tent,Toothbrush,Train,Trashbin,Tree,Trophy,Truck,Umbrella,Vase,Wallet,Waterbottle,Watergun,Wateringcan,Windchime,Wishbone,Wrap,Yarn
Pizza,0.564212,0.652284,0.672784,0.619897,0.499155,0.655963,0.579054,0.499049,0.562016,0.582287,0.489868,0.500001,0.598668,0.446121,0.63329,0.600506,0.536528,0.607869,0.528086,0.583018,0.648542,0.560341,0.456536,0.575502,0.48918,0.579651,0.607423,0.476624,0.490777,0.563429,0.635279,0.448334,0.598002,0.523232,0.502001,0.526915,0.45503,0.569058,0.583086,0.458349,0.56435,0.54236,0.446583,0.506514,0.600465,0.438216,0.691426,0.560234,0.561676,0.509495,0.580637,0.570346,0.522913,0.548601,0.538113,0.602282,0.568886,0.581149,0.550298,0.49477,0.536673,0.616896,0.478104,0.531282,0.509537,0.608795,0.511906,0.470419,0.581173,0.55311,0.574293,0.550973,0.633445,0.599307,0.554824,0.473371,0.6619,0.452298,0.416975,0.376303,0.501466,0.68221,1.0,0.566577,0.423436,0.517029,0.448772,0.550943,0.435922,0.549948,0.631032,0.527315,0.51627,0.553582,0.516015,0.520866,0.51674,0.546472,0.61942,0.720286,0.552213,0.587369,0.470604,0.600522,0.426758,0.483189,0.58037,0.47168,0.590827,0.538036,0.500437,0.645172,0.508284,0.621474,0.438822,0.559337,0.464671,0.540837,0.593489,0.598958,0.530142,0.546359,0.526487,0.448866,0.617536,0.577093,0.5384,0.465665,0.723948,0.591276
Plug,0.689039,0.798031,0.717367,0.739374,0.767916,0.665426,0.6307,0.631195,0.773966,0.809657,0.738711,0.755071,0.761085,0.747976,0.736146,0.780047,0.78223,0.706878,0.735956,0.780091,0.765551,0.792315,0.77691,0.703568,0.753818,0.730049,0.693284,0.767338,0.791378,0.776847,0.731193,0.742347,0.804552,0.789665,0.627275,0.770317,0.717093,0.784043,0.801954,0.713409,0.784939,0.775716,0.73195,0.7978,0.72008,0.724432,0.682651,0.68179,0.788888,0.801232,0.748278,0.79031,0.777338,0.739752,0.713051,0.781512,0.78649,0.744511,0.769489,0.762187,0.77659,0.737357,0.710889,0.771406,0.72456,0.780912,0.787393,0.763806,0.760618,0.76275,0.749663,0.800377,0.753257,0.764322,0.740414,0.730662,0.755633,0.69562,0.727127,0.723222,0.677737,0.687941,0.566577,1.0,0.765548,0.671259,0.777686,0.794712,0.753481,0.772857,0.775852,0.564633,0.766166,0.768079,0.758914,0.68267,0.751728,0.798702,0.689815,0.704548,0.678065,0.78495,0.715292,0.798886,0.748826,0.756653,0.779377,0.687943,0.769076,0.7284,0.776608,0.693614,0.653066,0.793514,0.735892,0.78686,0.710098,0.669595,0.814601,0.789275,0.769333,0.722407,0.750658,0.755498,0.775326,0.775057,0.754205,0.72692,0.765677,0.600346
Pogostick,0.635757,0.801407,0.638486,0.694331,0.834402,0.546585,0.550823,0.588937,0.735947,0.829629,0.757222,0.789305,0.6943,0.800135,0.631,0.77723,0.786872,0.679322,0.723466,0.771523,0.701532,0.745358,0.854557,0.66462,0.789447,0.741673,0.63968,0.883794,0.832135,0.7663,0.652315,0.783071,0.744107,0.779627,0.591488,0.780807,0.797232,0.769176,0.786825,0.74332,0.754327,0.811379,0.815006,0.867008,0.699595,0.819666,0.585947,0.638958,0.73524,0.83215,0.749067,0.75822,0.757991,0.757417,0.711459,0.757547,0.742991,0.695348,0.827203,0.809699,0.831536,0.707448,0.805538,0.821621,0.777962,0.747469,0.840686,0.906576,0.730755,0.824777,0.706062,0.812763,0.674107,0.773654,0.777891,0.815077,0.658342,0.671238,0.916539,0.843892,0.722957,0.619673,0.423436,0.765548,1.0,0.650499,0.877728,0.776547,0.871316,0.770744,0.71489,0.506321,0.795984,0.860651,0.780275,0.67263,0.761865,0.822095,0.578776,0.605176,0.650463,0.738456,0.86401,0.790342,0.891577,0.747022,0.687869,0.68668,0.722203,0.718334,0.808017,0.623744,0.664587,0.721833,0.845009,0.768829,0.733632,0.677573,0.833669,0.742154,0.805449,0.734415,0.735157,0.877765,0.748231,0.763936,0.819257,0.854329,0.700883,0.492213
Pot,0.664115,0.716886,0.65106,0.677727,0.690964,0.619923,0.632622,0.609186,0.685645,0.730696,0.627979,0.661328,0.662838,0.663534,0.635883,0.707861,0.692708,0.637743,0.67183,0.721398,0.640515,0.681465,0.70243,0.63132,0.668516,0.641629,0.639044,0.653869,0.720337,0.705045,0.6821,0.702905,0.704432,0.667012,0.599317,0.683223,0.6851,0.702299,0.689957,0.636254,0.681639,0.648817,0.65508,0.69198,0.619814,0.590078,0.670027,0.578705,0.669585,0.663967,0.667743,0.656633,0.703055,0.667187,0.612763,0.70895,0.684503,0.658226,0.69789,0.628996,0.664591,0.631686,0.635217,0.682209,0.679834,0.669765,0.695559,0.676564,0.714803,0.649562,0.664761,0.707051,0.668465,0.671867,0.642824,0.652676,0.653042,0.662873,0.616058,0.595926,0.653418,0.642225,0.517029,0.671259,0.650499,1.0,0.671572,0.702626,0.661358,0.670664,0.674077,0.552368,0.708377,0.67764,0.68235,0.641342,0.634325,0.689875,0.623272,0.635733,0.607919,0.668248,0.63013,0.739865,0.627203,0.653838,0.650374,0.634075,0.680315,0.694581,0.714583,0.636446,0.587561,0.688543,0.608313,0.663604,0.676279,0.616993,0.71742,0.680994,0.663008,0.665714,0.682821,0.656916,0.641447,0.667993,0.658239,0.624562,0.661754,0.598871
Razor,0.667256,0.809169,0.652802,0.707716,0.817806,0.586573,0.585751,0.610209,0.75394,0.838366,0.767242,0.792314,0.736908,0.78654,0.683446,0.789975,0.807365,0.681236,0.733303,0.783475,0.738575,0.780285,0.848435,0.671934,0.804738,0.748673,0.657435,0.861371,0.837646,0.778025,0.692826,0.785109,0.783371,0.791369,0.606815,0.784542,0.770614,0.796854,0.80433,0.759647,0.783699,0.807159,0.814091,0.860621,0.705023,0.81022,0.628573,0.646678,0.779913,0.847623,0.75492,0.775516,0.783519,0.775718,0.720053,0.772245,0.772879,0.731691,0.813665,0.807384,0.833114,0.719264,0.778479,0.819349,0.765109,0.766847,0.851219,0.870489,0.754053,0.808736,0.740252,0.826739,0.708508,0.779355,0.77926,0.810656,0.701612,0.691396,0.858963,0.833201,0.705292,0.65375,0.448772,0.777686,0.877728,0.671572,1.0,0.800556,0.852634,0.793533,0.742097,0.530992,0.797525,0.848557,0.786539,0.691676,0.782824,0.834787,0.626025,0.638532,0.656936,0.765576,0.810467,0.811456,0.866122,0.767247,0.730125,0.698204,0.758129,0.729673,0.811108,0.650031,0.687104,0.754316,0.825431,0.788785,0.739241,0.68226,0.845765,0.76462,0.807997,0.746218,0.742407,0.845743,0.746204,0.774531,0.802293,0.824109,0.717294,0.551613
Recordplayer,0.730848,0.796506,0.700641,0.746356,0.797146,0.661834,0.675945,0.663057,0.82123,0.842695,0.781627,0.803297,0.814615,0.767464,0.755605,0.806589,0.838775,0.736525,0.750937,0.808013,0.768473,0.849946,0.806869,0.698857,0.795479,0.733273,0.712855,0.783693,0.843562,0.80325,0.761046,0.796421,0.830119,0.828673,0.662891,0.816084,0.744608,0.812814,0.830893,0.762199,0.817751,0.770645,0.767836,0.826717,0.71004,0.747515,0.706576,0.675975,0.823758,0.827645,0.752606,0.811318,0.842732,0.760257,0.727405,0.804381,0.815348,0.767883,0.793748,0.788851,0.802806,0.739376,0.738016,0.791092,0.763361,0.811985,0.811587,0.770858,0.791786,0.752442,0.778245,0.845679,0.772544,0.7702,0.746097,0.732398,0.770175,0.771172,0.719528,0.767145,0.71258,0.687598,0.550943,0.794712,0.776547,0.702626,0.800556,1.0,0.774398,0.805088,0.793897,0.584762,0.796337,0.784003,0.800373,0.699451,0.778642,0.836225,0.706904,0.703582,0.676316,0.80902,0.711779,0.837548,0.757303,0.816485,0.807725,0.72852,0.81123,0.738876,0.813567,0.69155,0.680923,0.818778,0.74831,0.825481,0.739893,0.707029,0.838756,0.832798,0.785361,0.726882,0.791337,0.75762,0.774585,0.787793,0.762221,0.715004,0.759663,0.620777
Remotecontrol,0.65314,0.7974,0.642141,0.705215,0.814348,0.56481,0.562837,0.605824,0.726107,0.823121,0.730784,0.768298,0.700543,0.772761,0.644179,0.778465,0.780612,0.674789,0.719864,0.778441,0.698886,0.742933,0.847047,0.662122,0.789259,0.736484,0.646973,0.850384,0.830717,0.764373,0.669017,0.790485,0.754141,0.756824,0.598725,0.764932,0.78254,0.773665,0.78049,0.734308,0.757183,0.78439,0.803517,0.84758,0.689806,0.782148,0.607831,0.622942,0.737566,0.811945,0.745625,0.730834,0.763866,0.759101,0.695387,0.758518,0.743931,0.704262,0.811716,0.773017,0.815263,0.693664,0.780474,0.807645,0.765905,0.742094,0.834669,0.876076,0.744373,0.797222,0.716626,0.811096,0.684712,0.76374,0.761162,0.807497,0.663865,0.676791,0.859504,0.803741,0.709326,0.630715,0.435922,0.753481,0.871316,0.661358,0.852634,0.774398,1.0,0.766763,0.718628,0.520975,0.795289,0.846335,0.772391,0.691284,0.744701,0.815142,0.597914,0.620275,0.646833,0.728533,0.820125,0.802129,0.85171,0.728341,0.682536,0.680192,0.737848,0.734384,0.808137,0.635214,0.656471,0.721049,0.806357,0.750071,0.734179,0.678587,0.827401,0.737841,0.788278,0.734536,0.727327,0.841759,0.715954,0.74606,0.791481,0.813883,0.696208,0.524658
Ring,0.670567,0.813893,0.700017,0.703537,0.763132,0.658499,0.632023,0.63071,0.762937,0.819141,0.742222,0.769528,0.80364,0.728485,0.757873,0.79842,0.795527,0.724903,0.713772,0.759848,0.790631,0.796096,0.7657,0.707279,0.795867,0.757003,0.687056,0.797389,0.795329,0.774893,0.735798,0.717065,0.804764,0.781421,0.633139,0.760783,0.681051,0.811402,0.802463,0.761679,0.799401,0.777528,0.75927,0.824662,0.730846,0.760892,0.701717,0.676055,0.823278,0.835666,0.737945,0.782759,0.77881,0.76852,0.731326,0.782182,0.79105,0.769001,0.769877,0.770671,0.818139,0.73488,0.729242,0.792592,0.72078,0.784968,0.830547,0.766674,0.754843,0.770402,0.765663,0.808162,0.766918,0.783359,0.771155,0.747469,0.778897,0.65922,0.735642,0.758436,0.660373,0.699635,0.549948,0.772857,0.770744,0.670664,0.793533,0.805088,0.766763,1.0,0.769303,0.57025,0.77067,0.799496,0.761361,0.681822,0.79243,0.825266,0.692977,0.723306,0.661459,0.789273,0.706305,0.81871,0.779419,0.751934,0.789361,0.683089,0.791132,0.701117,0.762362,0.686785,0.717442,0.797877,0.763098,0.784084,0.701964,0.713261,0.835945,0.771123,0.797109,0.723163,0.723724,0.755232,0.748975,0.790029,0.774914,0.76846,0.78768,0.645538
Rollerskates,0.701148,0.781849,0.722198,0.768916,0.745194,0.71154,0.63402,0.639837,0.767746,0.801009,0.721691,0.734579,0.819071,0.706992,0.787311,0.782382,0.773081,0.761207,0.72158,0.775292,0.77013,0.810528,0.74682,0.692421,0.746455,0.742156,0.721967,0.725936,0.780561,0.773515,0.765226,0.716198,0.840588,0.75835,0.637928,0.746621,0.673656,0.771636,0.827342,0.690719,0.799341,0.750498,0.705114,0.778591,0.744192,0.671693,0.717186,0.686871,0.78817,0.781714,0.754002,0.791116,0.78979,0.748854,0.708062,0.794702,0.777311,0.776361,0.761328,0.727688,0.773778,0.768295,0.689564,0.750776,0.70485,0.819689,0.7652,0.715308,0.774903,0.747103,0.7786,0.823966,0.794476,0.752297,0.746976,0.711611,0.783473,0.681249,0.647761,0.663998,0.657786,0.737206,0.631032,0.775852,0.71489,0.674077,0.742097,0.793897,0.718628,0.769303,1.0,0.605553,0.748901,0.767054,0.747055,0.695212,0.760391,0.815071,0.753453,0.735408,0.702246,0.7879,0.680427,0.823807,0.69992,0.730501,0.788477,0.654572,0.831893,0.722145,0.764895,0.740478,0.676057,0.796274,0.694907,0.788127,0.687749,0.715498,0.824468,0.815178,0.753926,0.716498,0.729546,0.713941,0.795208,0.777349,0.749032,0.670797,0.770503,0.64364
Rug,0.561585,0.61556,0.572851,0.592037,0.55279,0.581187,0.551179,0.540069,0.5793,0.604548,0.53931,0.546645,0.603641,0.521638,0.589127,0.618605,0.575614,0.594349,0.559044,0.596796,0.582414,0.580387,0.542847,0.560765,0.557336,0.566938,0.569988,0.535647,0.569859,0.583974,0.605896,0.541605,0.615233,0.559834,0.539524,0.557584,0.519776,0.589104,0.600016,0.520025,0.589382,0.541462,0.523992,0.567217,0.561893,0.486893,0.640065,0.518974,0.574726,0.556347,0.567648,0.556326,0.579623,0.573929,0.527267,0.605513,0.592416,0.574608,0.578003,0.516007,0.574035,0.564524,0.519887,0.565858,0.551919,0.59814,0.565929,0.525144,0.594818,0.544998,0.583698,0.602348,0.604306,0.587447,0.559477,0.54338,0.601613,0.50915,0.469083,0.464756,0.529138,0.60062,0.527315,0.564633,0.506321,0.552368,0.530992,0.584762,0.520975,0.57025,0.605553,1.0,0.571125,0.581798,0.559871,0.54338,0.548452,0.584374,0.582328,0.601836,0.543996,0.581217,0.503711,0.639345,0.496556,0.524453,0.567545,0.528362,0.60868,0.564227,0.573488,0.596731,0.537228,0.602349,0.496448,0.57347,0.532861,0.571123,0.612881,0.597469,0.563224,0.554692,0.566131,0.51318,0.572101,0.57538,0.571025,0.492785,0.611466,0.559572
Saltpeppershaker,0.716556,0.807453,0.701691,0.761305,0.822567,0.635429,0.643283,0.652204,0.76358,0.841101,0.708044,0.758498,0.75096,0.762574,0.697276,0.802961,0.786557,0.71286,0.740637,0.821318,0.711925,0.766683,0.82594,0.703881,0.771301,0.726375,0.701085,0.791168,0.854317,0.797152,0.738135,0.813237,0.795739,0.7583,0.650638,0.784278,0.796486,0.799073,0.791776,0.722784,0.779848,0.75307,0.779042,0.831096,0.696713,0.703107,0.692669,0.630156,0.75435,0.775236,0.764513,0.731552,0.798638,0.747177,0.69653,0.799474,0.7647,0.748216,0.827494,0.72227,0.787868,0.701936,0.761409,0.789675,0.80045,0.762259,0.819761,0.824574,0.802679,0.754625,0.750397,0.822735,0.740085,0.762453,0.738779,0.755678,0.701169,0.728945,0.766211,0.709395,0.734,0.666207,0.51627,0.766166,0.795984,0.708377,0.797525,0.796337,0.795289,0.77067,0.748901,0.571125,1.0,0.795419,0.781763,0.719335,0.735846,0.808962,0.675037,0.686264,0.667084,0.738314,0.765212,0.830469,0.766343,0.728192,0.716937,0.69977,0.776653,0.798405,0.82247,0.690861,0.642919,0.761192,0.729616,0.740387,0.75922,0.699946,0.834627,0.767403,0.772498,0.74423,0.757822,0.789065,0.721211,0.764813,0.77029,0.764349,0.732559,0.594348
Saxophone,0.673679,0.858261,0.674073,0.740717,0.813362,0.628739,0.605961,0.610865,0.743018,0.854494,0.74523,0.783751,0.74763,0.749385,0.703943,0.838635,0.790144,0.757613,0.728667,0.795783,0.759486,0.755474,0.822737,0.704965,0.801525,0.785893,0.694029,0.869685,0.809747,0.775618,0.719666,0.750708,0.779065,0.761464,0.618421,0.767059,0.752618,0.802769,0.815094,0.744538,0.773892,0.799124,0.798465,0.865548,0.747455,0.797585,0.712981,0.646284,0.758864,0.834652,0.768942,0.743138,0.76385,0.800387,0.722669,0.795478,0.76245,0.735488,0.833912,0.779459,0.858269,0.733175,0.801916,0.830848,0.770323,0.784241,0.852419,0.871417,0.758495,0.817285,0.747479,0.840582,0.730539,0.817526,0.816214,0.828983,0.725149,0.632821,0.856579,0.788113,0.722158,0.745242,0.553582,0.768079,0.860651,0.67764,0.848557,0.784003,0.846335,0.799496,0.767054,0.581798,0.795419,1.0,0.781602,0.703972,0.772345,0.844919,0.654769,0.709104,0.660967,0.759253,0.835419,0.852084,0.858312,0.716421,0.711689,0.6749,0.785563,0.733548,0.800276,0.707127,0.694901,0.753206,0.811914,0.771495,0.717467,0.755752,0.869088,0.762821,0.813266,0.756159,0.714666,0.832641,0.746162,0.773871,0.840653,0.841383,0.77809,0.58777
Scale,0.715388,0.777978,0.675184,0.733302,0.805409,0.621861,0.654133,0.639847,0.790049,0.8249,0.743748,0.779269,0.751489,0.755273,0.692762,0.784535,0.807335,0.705222,0.730823,0.792463,0.720537,0.792764,0.803266,0.679271,0.758373,0.719191,0.6934,0.787188,0.822426,0.779838,0.72481,0.792636,0.780274,0.790803,0.64085,0.803082,0.765779,0.780994,0.790193,0.740065,0.76767,0.748994,0.759266,0.812518,0.686729,0.728366,0.664381,0.638592,0.759834,0.789969,0.738199,0.76107,0.804781,0.732836,0.701653,0.785367,0.772677,0.722703,0.79896,0.758161,0.777055,0.7097,0.758236,0.780175,0.776277,0.768481,0.788001,0.789018,0.769486,0.745821,0.732947,0.811333,0.71779,0.748805,0.729869,0.729808,0.716306,0.752374,0.752684,0.746361,0.724118,0.650896,0.516015,0.758914,0.780275,0.68235,0.786539,0.800373,0.772391,0.761361,0.747055,0.559871,0.781763,0.781602,1.0,0.687777,0.735721,0.803045,0.651879,0.672734,0.653993,0.761674,0.74335,0.808307,0.75452,0.776495,0.737273,0.709696,0.758255,0.745234,0.800726,0.66164,0.645356,0.773571,0.735325,0.778778,0.727383,0.677907,0.817228,0.788753,0.766522,0.712683,0.76936,0.758805,0.738035,0.753117,0.759926,0.736147,0.729365,0.57194
Scarf,0.693747,0.721547,0.672499,0.732836,0.721137,0.639574,0.591622,0.625833,0.668459,0.745413,0.599774,0.643312,0.689651,0.664695,0.665584,0.705844,0.685961,0.646905,0.675972,0.741877,0.663704,0.671645,0.724118,0.63159,0.672698,0.672668,0.65644,0.676275,0.747619,0.710363,0.706314,0.719764,0.743564,0.646795,0.600833,0.678145,0.699443,0.714939,0.720496,0.622954,0.707745,0.680627,0.687479,0.721046,0.650065,0.574783,0.645299,0.606013,0.678518,0.666143,0.715561,0.656732,0.709746,0.683464,0.625814,0.740482,0.687875,0.721604,0.734895,0.614212,0.686394,0.680885,0.664308,0.700959,0.712125,0.700939,0.719896,0.709351,0.746146,0.680866,0.69541,0.732801,0.698378,0.673072,0.679299,0.692022,0.673036,0.642996,0.639217,0.574183,0.63898,0.619365,0.520866,0.68267,0.67263,0.641342,0.691676,0.699451,0.691284,0.681822,0.695212,0.54338,0.719335,0.703972,0.687777,1.0,0.65906,0.724744,0.664955,0.646331,0.642262,0.663133,0.672761,0.746834,0.650269,0.624129,0.64955,0.603951,0.727873,0.766388,0.731133,0.673574,0.60532,0.706741,0.627129,0.656264,0.677112,0.624026,0.754421,0.682928,0.685167,0.689882,0.66406,0.685002,0.666809,0.692951,0.680573,0.66603,0.673329,0.605927
Scissors,0.64559,0.762239,0.65506,0.687644,0.749353,0.634552,0.586831,0.597306,0.731959,0.789985,0.721399,0.737638,0.819441,0.702877,0.76031,0.762371,0.768386,0.68661,0.688895,0.732581,0.79017,0.776398,0.744875,0.656378,0.773011,0.732989,0.67068,0.778892,0.779533,0.744002,0.72689,0.689465,0.798855,0.7502,0.600805,0.737838,0.652165,0.783006,0.793251,0.731276,0.785779,0.766448,0.747242,0.810175,0.700352,0.74118,0.658608,0.667236,0.814373,0.829468,0.71908,0.779405,0.759198,0.753051,0.707484,0.758586,0.762966,0.774673,0.755556,0.74918,0.809508,0.741911,0.707461,0.760612,0.704885,0.783184,0.807754,0.741395,0.737433,0.74938,0.75754,0.800456,0.737223,0.74433,0.758594,0.724275,0.761852,0.63226,0.71528,0.737912,0.623988,0.667439,0.51674,0.751728,0.761865,0.634325,0.782824,0.778642,0.744701,0.79243,0.760391,0.548452,0.735846,0.772345,0.735721,0.65906,1.0,0.812599,0.689522,0.687806,0.646428,0.773313,0.686112,0.779598,0.76642,0.723202,0.766238,0.643816,0.789269,0.676051,0.735344,0.670275,0.738012,0.778538,0.749218,0.76908,0.674824,0.674888,0.824285,0.750166,0.779476,0.701815,0.686111,0.736702,0.742959,0.782805,0.74892,0.750152,0.73849,0.634903
Scooter,0.725359,0.809704,0.688428,0.773521,0.825775,0.666887,0.635014,0.653442,0.795198,0.856309,0.765017,0.799283,0.849842,0.767956,0.772828,0.820907,0.830925,0.762464,0.746087,0.811964,0.777367,0.840205,0.826406,0.699006,0.819916,0.768337,0.722192,0.829003,0.865488,0.806746,0.771764,0.790575,0.854644,0.800361,0.655099,0.805437,0.747104,0.825259,0.859529,0.766005,0.830159,0.794677,0.801559,0.870229,0.742957,0.757341,0.703281,0.677816,0.825188,0.849279,0.781975,0.797643,0.839067,0.787783,0.73702,0.825325,0.803994,0.807342,0.829965,0.782368,0.845472,0.765136,0.781038,0.813341,0.781493,0.841492,0.848379,0.813026,0.806698,0.788427,0.798839,0.876684,0.785092,0.785196,0.795,0.78165,0.7743,0.722144,0.766415,0.771529,0.705663,0.704613,0.546472,0.798702,0.822095,0.689875,0.834787,0.836225,0.815142,0.825266,0.815071,0.584374,0.808962,0.844919,0.803045,0.724744,0.812599,1.0,0.71941,0.705856,0.689485,0.79831,0.762457,0.855926,0.805968,0.779351,0.795135,0.696313,0.858279,0.768741,0.823502,0.719147,0.714777,0.810436,0.780355,0.809996,0.738873,0.746457,0.88036,0.828584,0.812759,0.750868,0.757282,0.796147,0.781745,0.806333,0.803687,0.774557,0.768714,0.627989
Scrunchie,0.67252,0.716795,0.71415,0.732153,0.648775,0.693096,0.605899,0.626115,0.675377,0.718834,0.602987,0.616909,0.768643,0.611049,0.770466,0.70359,0.671762,0.697772,0.663058,0.722963,0.738975,0.713951,0.64485,0.633273,0.651967,0.658664,0.677363,0.59944,0.69731,0.696447,0.750592,0.642971,0.791642,0.656026,0.603961,0.646647,0.594432,0.709598,0.741122,0.586565,0.744453,0.665695,0.620718,0.672161,0.66619,0.528835,0.717872,0.631683,0.738361,0.665896,0.704386,0.695512,0.708179,0.683705,0.624263,0.739071,0.709686,0.7644,0.682437,0.591978,0.675898,0.709742,0.57907,0.65394,0.639192,0.741244,0.677982,0.597713,0.741248,0.639958,0.733692,0.730917,0.767352,0.666022,0.666335,0.628022,0.739587,0.605004,0.497885,0.506596,0.570407,0.686648,0.61942,0.689815,0.578776,0.623272,0.626025,0.706904,0.597914,0.692977,0.753453,0.582328,0.675037,0.654769,0.651879,0.664955,0.689522,0.71941,1.0,0.711349,0.651836,0.704911,0.550803,0.742728,0.570381,0.616907,0.727244,0.573581,0.781408,0.711298,0.684652,0.726753,0.652495,0.750147,0.570323,0.677885,0.630094,0.649626,0.746903,0.717137,0.664075,0.662665,0.653126,0.598261,0.698384,0.719697,0.64069,0.568172,0.709626,0.67208
Seashell,0.644369,0.803871,0.758484,0.709703,0.67225,0.710694,0.646939,0.605723,0.701077,0.748163,0.637693,0.664023,0.722932,0.60583,0.735773,0.754349,0.691412,0.711155,0.656231,0.719477,0.770069,0.693639,0.631951,0.712311,0.658813,0.723078,0.693836,0.679118,0.66227,0.716734,0.719381,0.60171,0.740138,0.689516,0.611412,0.68102,0.599419,0.736586,0.719539,0.645947,0.716584,0.691566,0.625152,0.698478,0.713548,0.633205,0.75227,0.646996,0.724355,0.710968,0.702652,0.699046,0.673978,0.698472,0.674718,0.745834,0.72397,0.707896,0.704147,0.648627,0.716967,0.703858,0.650014,0.708702,0.6555,0.719056,0.705768,0.648262,0.704808,0.699468,0.705683,0.706367,0.74374,0.753635,0.703687,0.64254,0.766996,0.569095,0.603676,0.575325,0.615722,0.746131,0.720286,0.704548,0.605176,0.635733,0.638532,0.703582,0.620275,0.723306,0.735408,0.601836,0.686264,0.709104,0.672734,0.646331,0.687806,0.705856,0.711349,1.0,0.642947,0.727515,0.611036,0.749742,0.625869,0.627672,0.710241,0.617235,0.716326,0.672445,0.662158,0.720328,0.639647,0.753815,0.621374,0.691256,0.613788,0.664467,0.766188,0.706227,0.710011,0.672541,0.665439,0.624163,0.711861,0.729711,0.711784,0.678429,0.81816,0.666259
Shirt,0.628832,0.697235,0.678428,0.692462,0.668734,0.633668,0.562706,0.595751,0.659503,0.698598,0.612405,0.623982,0.667382,0.647264,0.659212,0.678684,0.661433,0.639766,0.653896,0.685949,0.66609,0.664399,0.673432,0.627844,0.641107,0.66294,0.632816,0.644669,0.682469,0.682786,0.665928,0.649024,0.719316,0.651279,0.577619,0.64989,0.635398,0.673919,0.698367,0.596309,0.68607,0.679256,0.631978,0.677087,0.66175,0.574788,0.619887,0.626364,0.664999,0.658434,0.680936,0.68442,0.668296,0.649749,0.620211,0.70435,0.678633,0.679079,0.683636,0.627248,0.656523,0.689134,0.619932,0.67211,0.64331,0.689284,0.675985,0.662406,0.690808,0.681879,0.670694,0.688314,0.68832,0.659596,0.660025,0.655053,0.673577,0.597279,0.606129,0.569921,0.600472,0.611834,0.552213,0.678065,0.650463,0.607919,0.656936,0.676316,0.646833,0.661459,0.702246,0.543996,0.667084,0.660967,0.653993,0.642262,0.646428,0.689485,0.651836,0.642947,1.0,0.674329,0.637185,0.710422,0.624372,0.61865,0.664721,0.59191,0.689693,0.681958,0.684002,0.658844,0.603453,0.700839,0.617331,0.669203,0.62939,0.601353,0.714094,0.681905,0.669694,0.656109,0.65472,0.656196,0.698568,0.686089,0.663422,0.622348,0.680229,0.577139
Shoe,0.676762,0.795909,0.719537,0.71076,0.74334,0.669628,0.659407,0.635143,0.795683,0.8085,0.773045,0.773879,0.790768,0.732767,0.767572,0.781485,0.804498,0.725841,0.732229,0.763535,0.803076,0.823209,0.748331,0.700424,0.757853,0.736554,0.696158,0.76134,0.764057,0.772869,0.738078,0.710987,0.803571,0.819326,0.633925,0.779395,0.673985,0.787866,0.806056,0.738853,0.792208,0.7737,0.716926,0.784225,0.721135,0.751261,0.700199,0.698273,0.825241,0.828705,0.72857,0.823791,0.784235,0.742734,0.727584,0.777186,0.811377,0.742495,0.743262,0.796061,0.783259,0.750138,0.695609,0.770198,0.69724,0.791866,0.775468,0.728891,0.741116,0.755062,0.754296,0.793772,0.762976,0.770192,0.741226,0.711541,0.794434,0.69948,0.694768,0.753061,0.664353,0.706429,0.587369,0.78495,0.738456,0.668248,0.765576,0.80902,0.728533,0.789273,0.7879,0.581217,0.738314,0.759253,0.761674,0.663133,0.773313,0.79831,0.704911,0.727515,0.674329,1.0,0.677176,0.797541,0.739584,0.796306,0.818898,0.701938,0.76778,0.678207,0.751861,0.684949,0.688593,0.818472,0.741508,0.824274,0.688709,0.675902,0.809883,0.804132,0.774251,0.705929,0.761849,0.721941,0.784916,0.782997,0.745575,0.706273,0.786635,0.624663
