,Accordion,Acorn,Apple,Backpack,Barstool,Baseball,Basket,Beanie,Bed,Bell,Belt,Bench,Bike,Binder,Binoculars,Birdfeeder,Boat,Bonzai,Book,Bookend,Boomerang,Car,Cellphone,Cheese,Cheesegrater,Christmasstreeornament,Clock,Coatrack,Coffeemaker,Coffeemug,Compass,Computertower,Controller,Couch,Cushion,Desk,Door,Doorknob,Drill,Dryingrack,Dumbbell,Dustpan,Fan,Faucet,Flower,Flute,Fossils,Frisbee,Fryingpan,Glasses,Glove,Goggles,Grill,Hairbrush,Hairclip,Handbag,Hat,Headphones,Hourglass,Kayak,Key,Kite,Ladder,Lamp,Lantern,Lawnmower,Lightbulb,Lipstick,Lock,Lollipop,Mask,Microscope,Minerals,Mushroom,Necklace,Necktie,Orifan,Oven,Paintbrush,Pen,Pictureframe,Pinecone,Pizza,Plug,Pogostick,Pot,Razor,Recordplayer,Remotecontrol,Ring,Rollerskates,Rug,Saltpeppershaker,Saxophone,Scale,Scarf,Scissors,Scooter,Scrunchie,Seashell,Shirt,Shoe,Skiis,Snowglobe,Spoon,Stapler,Stapleremover,Storagebin,Stroller,Suit,Suitcase,Teddy Bear,Tennisracket,Tent,Toothbrush,Train,Trashbin,Tree,Trophy,Truck,Umbrella,Vase,Wallet,Waterbottle,Watergun,Wateringcan,Windchime,Wishbone,Wrap,Yarn
Hourglass,0.894313,0.932468,0.916604,0.909434,0.925616,0.90054,0.900754,0.913739,0.910862,0.929901,0.919043,0.922505,0.897924,0.927673,0.902871,0.920304,0.918862,0.915069,0.920481,0.922914,0.920678,0.90845,0.936082,0.916613,0.932319,0.927023,0.91026,0.937979,0.933762,0.922987,0.898291,0.915678,0.902219,0.916519,0.901591,0.917164,0.936175,0.916665,0.922368,0.9283,0.912531,0.936095,0.935444,0.930598,0.919818,0.935293,0.904886,0.91117,0.924509,0.929985,0.928239,0.920431,0.919407,0.928361,0.91682,0.916212,0.922426,0.91461,1.0,0.933064,0.932054,0.916963,0.935677,0.935279,0.935492,0.913304,0.933557,0.942391,0.921078,0.938104,0.917509,0.92813,0.905,0.927738,0.919123,0.936704,0.908903,0.912085,0.944896,0.939025,0.910737,0.913373,0.883976,0.923404,0.942402,0.915804,0.938998,0.916925,0.94245,0.926182,0.909502,0.899771,0.92176,0.931779,0.9216,0.925027,0.927617,0.91321,0.907162,0.909907,0.910826,0.916496,0.925694,0.916349,0.941923,0.923699,0.912597,0.915581,0.915299,0.910804,0.929613,0.911694,0.923669,0.910328,0.936331,0.91428,0.92661,0.915359,0.935743,0.90264,0.927552,0.92898,0.915937,0.943412,0.9133,0.922429,0.927325,0.936063,0.912913,0.908293
Kayak,0.914256,0.946466,0.929326,0.914482,0.9367,0.911063,0.919874,0.928687,0.935955,0.94018,0.950527,0.95236,0.925444,0.944866,0.925828,0.93303,0.94329,0.923869,0.9359,0.931089,0.946557,0.939738,0.945052,0.930421,0.947641,0.943034,0.922639,0.960033,0.936959,0.935929,0.910106,0.929349,0.931831,0.944362,0.920931,0.943565,0.940391,0.93512,0.930889,0.949449,0.941938,0.95362,0.946119,0.949023,0.935011,0.965739,0.92002,0.928974,0.948447,0.958802,0.936553,0.951147,0.936518,0.947019,0.942364,0.932721,0.946301,0.927668,0.933064,1.0,0.948205,0.934081,0.94973,0.943604,0.937716,0.931695,0.943027,0.958675,0.927481,0.950568,0.931186,0.933961,0.922509,0.942588,0.938639,0.951832,0.935074,0.926386,0.96526,0.970494,0.926918,0.920116,0.896092,0.942391,0.959444,0.925462,0.955851,0.938096,0.954758,0.946425,0.926791,0.91451,0.936557,0.945253,0.935229,0.929796,0.950993,0.931724,0.919688,0.927196,0.920355,0.940029,0.942572,0.921741,0.961652,0.952962,0.935281,0.938048,0.925459,0.920606,0.938603,0.917104,0.943042,0.935611,0.961053,0.946662,0.935584,0.931073,0.937173,0.92543,0.948378,0.935029,0.938946,0.952486,0.940065,0.943292,0.938812,0.9567,0.933085,0.920099
Key,0.906571,0.93857,0.923745,0.910339,0.931297,0.905906,0.911995,0.922303,0.923936,0.934406,0.933469,0.939375,0.911473,0.937001,0.915347,0.926764,0.930137,0.918422,0.927763,0.926617,0.936833,0.923686,0.938773,0.923506,0.939165,0.933994,0.915477,0.952716,0.932316,0.930162,0.902626,0.922279,0.920254,0.930378,0.913183,0.934321,0.934827,0.926906,0.929034,0.940295,0.926935,0.944322,0.942133,0.941198,0.928293,0.951681,0.911733,0.919588,0.93607,0.945604,0.929937,0.935593,0.927572,0.940863,0.931049,0.923304,0.933941,0.919141,0.932054,0.948205,1.0,0.927444,0.943638,0.940633,0.932729,0.92089,0.938151,0.952521,0.920559,0.948633,0.923761,0.92889,0.914089,0.936769,0.929261,0.945413,0.922583,0.919793,0.960626,0.955644,0.921231,0.915288,0.889026,0.933152,0.954957,0.919865,0.95081,0.926571,0.949922,0.935936,0.918166,0.907977,0.930118,0.939071,0.929965,0.925562,0.941238,0.923094,0.911946,0.918315,0.916125,0.927844,0.936578,0.91592,0.956294,0.937913,0.926196,0.928774,0.920431,0.919654,0.932538,0.912523,0.937527,0.923218,0.95173,0.929081,0.931307,0.923845,0.936901,0.912835,0.941909,0.929447,0.928832,0.947713,0.928642,0.933775,0.934899,0.949379,0.921785,0.913537
Kite,0.898111,0.929416,0.912148,0.900433,0.916671,0.895929,0.899149,0.90958,0.914287,0.92062,0.922825,0.92715,0.902288,0.924797,0.908252,0.913275,0.918556,0.907098,0.916497,0.913945,0.924343,0.915766,0.925445,0.911391,0.925974,0.923063,0.904717,0.934507,0.919538,0.918649,0.892852,0.909465,0.912962,0.918512,0.900022,0.92251,0.920601,0.915241,0.915262,0.926544,0.916695,0.929739,0.926365,0.926098,0.918118,0.934346,0.903974,0.909074,0.925342,0.9322,0.919959,0.926504,0.917289,0.925352,0.921501,0.913728,0.924446,0.908053,0.916963,0.934081,0.927444,1.0,0.927617,0.924437,0.920772,0.909674,0.925609,0.934368,0.908786,0.933732,0.914691,0.915208,0.90738,0.924504,0.914652,0.929628,0.917772,0.908306,0.940422,0.937999,0.903431,0.906325,0.88004,0.922159,0.935231,0.90767,0.932976,0.916373,0.933916,0.927294,0.908503,0.896345,0.919231,0.921453,0.914336,0.914852,0.924998,0.909341,0.903377,0.909902,0.905004,0.916,0.919046,0.907386,0.937312,0.926862,0.914184,0.916677,0.910509,0.906527,0.920348,0.900606,0.921817,0.915931,0.933682,0.921752,0.917356,0.91269,0.919668,0.904165,0.928446,0.918007,0.916961,0.931339,0.919729,0.922679,0.920035,0.93328,0.914369,0.904962
Ladder,0.906893,0.941159,0.92403,0.912345,0.934661,0.90785,0.912211,0.923079,0.924959,0.937691,0.934877,0.939247,0.912168,0.93852,0.915198,0.930555,0.93293,0.920139,0.928932,0.92881,0.937593,0.924852,0.941477,0.924994,0.941905,0.936737,0.918087,0.953545,0.935923,0.930379,0.904583,0.92339,0.918611,0.931222,0.913412,0.934003,0.93797,0.927991,0.930699,0.941506,0.927872,0.947384,0.944677,0.943426,0.929757,0.952071,0.912752,0.920835,0.938065,0.946819,0.932792,0.936816,0.928881,0.941512,0.931528,0.926209,0.935435,0.922215,0.935677,0.94973,0.943638,0.927617,1.0,0.942236,0.939042,0.924848,0.940559,0.957432,0.924087,0.947375,0.925413,0.932496,0.913945,0.938094,0.93199,0.949544,0.921856,0.920773,0.959878,0.955994,0.921908,0.919045,0.890351,0.934199,0.956428,0.9215,0.951626,0.928675,0.953412,0.937494,0.921141,0.909553,0.931111,0.943604,0.931809,0.929343,0.9419,0.925497,0.913869,0.91925,0.917685,0.929749,0.94247,0.919785,0.956526,0.939992,0.92682,0.929262,0.923688,0.919198,0.935572,0.915431,0.937401,0.924599,0.951899,0.930596,0.932478,0.925074,0.938979,0.915089,0.941558,0.932838,0.929683,0.952687,0.928649,0.935095,0.93808,0.951914,0.924007,0.914372
Lamp,0.904526,0.937775,0.925662,0.911982,0.930942,0.907963,0.91141,0.922653,0.921068,0.933457,0.929756,0.934586,0.90746,0.936086,0.913136,0.92719,0.926704,0.919767,0.927598,0.926541,0.931731,0.919786,0.938959,0.924574,0.937746,0.932305,0.915908,0.948139,0.933538,0.929737,0.903231,0.92223,0.915869,0.927547,0.911411,0.930259,0.936545,0.92526,0.927435,0.936978,0.923476,0.942399,0.941012,0.937924,0.92737,0.946264,0.912451,0.92011,0.933489,0.941172,0.931255,0.931203,0.926377,0.937286,0.926888,0.921836,0.931662,0.919903,0.935279,0.943604,0.940633,0.924437,0.942236,1.0,0.935045,0.918917,0.940156,0.95196,0.923442,0.945343,0.924055,0.929705,0.913443,0.936215,0.927896,0.944918,0.919844,0.919391,0.95511,0.950069,0.919491,0.916534,0.89124,0.931597,0.951664,0.921422,0.947331,0.924647,0.948696,0.93333,0.914793,0.908089,0.928471,0.939384,0.928294,0.927165,0.9369,0.920463,0.913592,0.917838,0.91781,0.925534,0.93644,0.917664,0.951652,0.934321,0.922824,0.926814,0.919194,0.91787,0.933414,0.9127,0.93294,0.92047,0.946809,0.924825,0.932347,0.923605,0.939099,0.911323,0.938133,0.931213,0.927033,0.948104,0.924378,0.931439,0.93354,0.943374,0.920747,0.915222
Lantern,0.900701,0.938245,0.919777,0.911268,0.926837,0.903888,0.905408,0.917105,0.916915,0.934185,0.924888,0.928411,0.90339,0.931349,0.909817,0.925443,0.924821,0.917097,0.923483,0.925526,0.92617,0.916212,0.937849,0.919699,0.936201,0.931135,0.913163,0.940624,0.933838,0.925958,0.900147,0.91892,0.909726,0.921646,0.905699,0.923248,0.935682,0.921071,0.923272,0.93122,0.918744,0.939865,0.936323,0.933402,0.923913,0.938804,0.910363,0.914024,0.93073,0.934943,0.93119,0.927366,0.924645,0.931343,0.922605,0.923841,0.928706,0.916679,0.935492,0.937716,0.932729,0.920772,0.939042,0.935045,1.0,0.917907,0.934935,0.9459,0.921874,0.938763,0.921275,0.929366,0.910523,0.931492,0.922305,0.939164,0.915625,0.9158,0.946445,0.942527,0.911047,0.91748,0.8864,0.927863,0.943148,0.917955,0.940521,0.922413,0.944826,0.931785,0.914957,0.902871,0.926871,0.933825,0.92383,0.927811,0.93065,0.916815,0.910504,0.914907,0.912938,0.920646,0.930377,0.919999,0.944465,0.929839,0.917257,0.921434,0.919016,0.915176,0.933615,0.911781,0.924789,0.918273,0.939315,0.922056,0.92861,0.919117,0.93275,0.908396,0.931178,0.930751,0.921514,0.944962,0.920083,0.927547,0.92905,0.939906,0.919119,0.912416
Lawnmower,0.895751,0.924525,0.90846,0.897524,0.913867,0.89375,0.897901,0.906985,0.913937,0.919376,0.919967,0.923022,0.903689,0.922367,0.90289,0.914703,0.920322,0.903627,0.913902,0.912711,0.919613,0.91379,0.922855,0.910702,0.924627,0.920854,0.9019,0.930596,0.917072,0.915644,0.89211,0.907241,0.906205,0.917212,0.899856,0.917006,0.918022,0.913179,0.910602,0.923185,0.916023,0.930391,0.921084,0.923557,0.913689,0.93213,0.901861,0.907067,0.924773,0.928737,0.914491,0.923588,0.914368,0.920584,0.917176,0.91411,0.923386,0.908765,0.913304,0.931695,0.92089,0.909674,0.924848,0.918917,0.917907,1.0,0.919474,0.931283,0.909259,0.923479,0.910756,0.913218,0.905372,0.918539,0.916666,0.926133,0.908458,0.906351,0.936085,0.935747,0.902786,0.902687,0.878366,0.919068,0.932193,0.905951,0.927793,0.917132,0.929604,0.923137,0.911927,0.894972,0.916327,0.922096,0.913252,0.911166,0.924183,0.910531,0.901288,0.908099,0.901108,0.91706,0.916372,0.905723,0.932273,0.927664,0.914477,0.914846,0.909687,0.900712,0.917678,0.900037,0.916502,0.914776,0.931425,0.919083,0.913634,0.908501,0.91494,0.904935,0.921199,0.915035,0.91574,0.927373,0.913757,0.920733,0.915031,0.929647,0.913135,0.902561
Lightbulb,0.904389,0.940496,0.923197,0.912073,0.929721,0.906016,0.908788,0.920758,0.921541,0.933869,0.929823,0.932952,0.907218,0.935676,0.91475,0.926718,0.926545,0.919449,0.927167,0.926311,0.930737,0.921167,0.939652,0.923438,0.938079,0.933809,0.915558,0.945846,0.934902,0.930046,0.903765,0.921433,0.917478,0.926192,0.909953,0.928373,0.934845,0.924968,0.928072,0.935809,0.922948,0.94114,0.940491,0.936477,0.928885,0.94337,0.913616,0.918222,0.934442,0.939535,0.932418,0.931983,0.927306,0.93718,0.92753,0.922571,0.932122,0.920335,0.933557,0.943027,0.938151,0.925609,0.940559,0.940156,0.934935,0.919474,1.0,0.951556,0.923324,0.944481,0.925935,0.930093,0.915504,0.937957,0.926535,0.945152,0.923057,0.919193,0.950915,0.947475,0.916002,0.921476,0.889125,0.932113,0.948945,0.921266,0.947219,0.925543,0.948969,0.935816,0.915638,0.906243,0.92955,0.940745,0.926031,0.927157,0.934348,0.918044,0.914101,0.918927,0.916828,0.925188,0.9351,0.920079,0.94975,0.934359,0.922113,0.925598,0.922235,0.917806,0.932908,0.911036,0.932659,0.921377,0.944549,0.926625,0.930951,0.925128,0.937234,0.911622,0.937721,0.932009,0.925507,0.948436,0.924921,0.932297,0.934018,0.941054,0.922446,0.915794
Lipstick,0.913822,0.948402,0.931864,0.918589,0.942084,0.914186,0.919087,0.930623,0.932213,0.947648,0.942534,0.945913,0.917749,0.945592,0.922436,0.941296,0.940705,0.928404,0.936112,0.936344,0.944835,0.932179,0.950061,0.932578,0.94967,0.946704,0.924946,0.963241,0.943319,0.937808,0.910196,0.930673,0.924872,0.93868,0.921117,0.940592,0.944869,0.934754,0.938032,0.947083,0.933952,0.956232,0.953531,0.950223,0.938467,0.959327,0.919315,0.927444,0.945575,0.954438,0.940227,0.944232,0.936051,0.949021,0.937967,0.932615,0.942708,0.928427,0.942391,0.958675,0.952521,0.934368,0.957432,0.95196,0.9459,0.931283,0.951556,1.0,0.93033,0.955187,0.932158,0.941261,0.920774,0.94714,0.939843,0.962293,0.929522,0.926409,0.971244,0.964238,0.928924,0.926254,0.896329,0.941236,0.967771,0.92892,0.961566,0.935504,0.963989,0.944523,0.927398,0.915381,0.937502,0.958514,0.939232,0.934665,0.949787,0.930607,0.919989,0.926126,0.923634,0.93695,0.956505,0.925158,0.968345,0.947573,0.934285,0.936466,0.930279,0.929381,0.942413,0.919793,0.945029,0.931181,0.961452,0.938265,0.940421,0.934792,0.949356,0.92226,0.950545,0.940682,0.937515,0.96205,0.935108,0.942977,0.946206,0.960482,0.930623,0.921165
Lock,0.894776,0.924027,0.916765,0.907312,0.917401,0.901542,0.903966,0.914573,0.909851,0.919872,0.916857,0.919867,0.899339,0.924353,0.899392,0.914569,0.915534,0.90784,0.917959,0.916826,0.915294,0.907306,0.925185,0.915153,0.92386,0.918014,0.905187,0.929049,0.921717,0.91672,0.896119,0.913159,0.902492,0.916097,0.901238,0.913514,0.926081,0.914407,0.910778,0.922453,0.912206,0.927725,0.924475,0.923225,0.911993,0.929316,0.905685,0.91026,0.921403,0.924689,0.918892,0.917445,0.914052,0.919971,0.913222,0.914493,0.920696,0.915459,0.921078,0.927481,0.920559,0.908786,0.924087,0.923442,0.921874,0.909259,0.923324,0.93033,1.0,0.925336,0.913507,0.915366,0.904251,0.918532,0.914831,0.926408,0.90423,0.910825,0.934981,0.933038,0.908441,0.903507,0.886194,0.918929,0.932104,0.912923,0.927511,0.914458,0.928738,0.919508,0.906741,0.899607,0.918392,0.920591,0.915683,0.920532,0.920596,0.91086,0.906908,0.908329,0.909632,0.91453,0.918245,0.912862,0.931036,0.921143,0.908816,0.915197,0.908867,0.911371,0.922905,0.90732,0.915415,0.908829,0.928679,0.912285,0.922151,0.910153,0.918322,0.901814,0.919389,0.919229,0.915337,0.928615,0.90906,0.917498,0.914924,0.927276,0.909663,0.908912
Lollipop,0.910216,0.945912,0.929704,0.916076,0.935247,0.910642,0.914756,0.927022,0.92704,0.93947,0.936736,0.942264,0.913973,0.941247,0.920167,0.929259,0.932622,0.924139,0.932108,0.93024,0.940488,0.927686,0.944331,0.927887,0.94321,0.938288,0.920532,0.955885,0.937816,0.935147,0.906179,0.926202,0.924762,0.933419,0.91588,0.937711,0.940015,0.930289,0.934067,0.943531,0.929862,0.947068,0.947688,0.944333,0.9345,0.952816,0.917277,0.923643,0.939583,0.947796,0.937172,0.939301,0.932046,0.945178,0.935194,0.927913,0.9388,0.921996,0.938104,0.950568,0.948633,0.933732,0.947375,0.945343,0.938763,0.923479,0.944481,0.955187,0.925336,1.0,0.929155,0.932987,0.919694,0.943144,0.931101,0.949473,0.929005,0.923647,0.96534,0.956842,0.922617,0.922518,0.89369,0.937872,0.958412,0.923865,0.954545,0.930621,0.954731,0.941303,0.920899,0.911815,0.933755,0.940578,0.932995,0.931845,0.942246,0.925446,0.918192,0.92368,0.920799,0.930977,0.938285,0.921496,0.960057,0.941364,0.929544,0.932128,0.925983,0.925028,0.937794,0.918037,0.94112,0.928203,0.952926,0.933345,0.93565,0.93037,0.941672,0.916919,0.946861,0.935501,0.932784,0.953492,0.932838,0.937652,0.940741,0.952111,0.92759,0.918618
Mask,0.899674,0.928424,0.916215,0.904249,0.916552,0.899423,0.902731,0.913259,0.914617,0.921151,0.921515,0.925427,0.902824,0.926038,0.907861,0.914801,0.917974,0.908273,0.918582,0.915604,0.91979,0.91514,0.925707,0.914881,0.925771,0.921631,0.905884,0.930997,0.921529,0.920295,0.896079,0.912359,0.911943,0.919786,0.902062,0.920241,0.922457,0.916331,0.913886,0.925064,0.917099,0.929017,0.925101,0.924072,0.917333,0.931474,0.908403,0.910775,0.925835,0.929185,0.920204,0.925138,0.918205,0.923215,0.919551,0.914813,0.924976,0.912096,0.917509,0.931186,0.923761,0.914691,0.925413,0.924055,0.921275,0.910756,0.925935,0.932158,0.913507,0.929155,1.0,0.914809,0.910751,0.923561,0.915246,0.928185,0.915873,0.911483,0.936269,0.935309,0.904897,0.907484,0.884716,0.922294,0.932328,0.911788,0.93008,0.917929,0.931452,0.926162,0.90888,0.899024,0.920472,0.920949,0.914673,0.917002,0.922732,0.909821,0.908482,0.911987,0.908316,0.916945,0.918374,0.910239,0.933462,0.926495,0.914445,0.917995,0.910783,0.908307,0.921929,0.903103,0.919145,0.915406,0.93082,0.919972,0.920053,0.914093,0.918738,0.905512,0.92494,0.919962,0.918199,0.93029,0.916987,0.922323,0.91798,0.92839,0.91464,0.910116
Microscope,0.893138,0.930018,0.912416,0.904241,0.921222,0.897219,0.899285,0.91044,0.911786,0.926897,0.921091,0.923205,0.898006,0.925468,0.903783,0.919579,0.920215,0.912513,0.917722,0.919982,0.920913,0.911302,0.930914,0.913824,0.930502,0.926262,0.907006,0.936612,0.927357,0.91938,0.895262,0.912003,0.904865,0.917109,0.900737,0.917319,0.927693,0.915444,0.91911,0.926049,0.912903,0.93504,0.930318,0.927826,0.918389,0.934361,0.902865,0.909146,0.925203,0.930596,0.923091,0.921952,0.918185,0.927117,0.916819,0.915693,0.922056,0.91086,0.92813,0.933961,0.92889,0.915208,0.932496,0.929705,0.929366,0.913218,0.930093,0.941261,0.915366,0.932987,0.914809,1.0,0.904398,0.925337,0.917247,0.93434,0.909999,0.910063,0.942517,0.938632,0.907578,0.910963,0.880319,0.92179,0.940008,0.911959,0.935689,0.916904,0.939861,0.925593,0.911667,0.897313,0.920157,0.931577,0.918456,0.919014,0.926897,0.911416,0.903584,0.908378,0.906769,0.916827,0.925121,0.914094,0.939549,0.925126,0.912996,0.914863,0.9144,0.908064,0.925451,0.905582,0.922641,0.911053,0.935645,0.917635,0.921105,0.913981,0.929242,0.903185,0.926683,0.923454,0.915483,0.938564,0.914735,0.921914,0.924081,0.933848,0.912477,0.904991
Minerals,0.901052,0.920719,0.915974,0.897112,0.905684,0.895521,0.899476,0.908895,0.911942,0.912555,0.915182,0.920137,0.897658,0.919636,0.90523,0.909597,0.912483,0.902381,0.911781,0.908595,0.912191,0.911259,0.916425,0.911571,0.917852,0.914767,0.898538,0.920786,0.912097,0.917656,0.890087,0.904222,0.90899,0.913394,0.898533,0.914923,0.910887,0.911327,0.905482,0.915456,0.912633,0.919934,0.914688,0.913931,0.912321,0.92156,0.908601,0.905914,0.919842,0.920703,0.911566,0.919636,0.912849,0.913403,0.915124,0.909761,0.921374,0.903762,0.905,0.922509,0.914089,0.90738,0.913945,0.913443,0.910523,0.905372,0.915504,0.920774,0.904251,0.919694,0.910751,0.904398,1.0,0.916611,0.907825,0.917986,0.912387,0.906082,0.92473,0.925577,0.895358,0.901591,0.883402,0.916604,0.920083,0.904509,0.919799,0.913189,0.921535,0.920357,0.905779,0.89478,0.914987,0.909629,0.905864,0.907891,0.912729,0.90312,0.906488,0.910559,0.900068,0.911017,0.90726,0.901673,0.922708,0.920153,0.910097,0.914328,0.903877,0.903948,0.913357,0.895141,0.908924,0.915061,0.920975,0.914746,0.911538,0.908489,0.907922,0.901199,0.917584,0.912262,0.914309,0.918727,0.910981,0.91699,0.907902,0.917897,0.91289,0.909813
Mushroom,0.906111,0.939488,0.924144,0.909564,0.926521,0.906061,0.9096,0.920354,0.922471,0.931489,0.93013,0.934702,0.90791,0.933892,0.915532,0.924969,0.926697,0.917552,0.925728,0.923546,0.931297,0.922714,0.935472,0.922931,0.935821,0.931977,0.913663,0.944518,0.930223,0.929032,0.901029,0.918779,0.918755,0.927247,0.90987,0.930382,0.93125,0.924244,0.925022,0.934554,0.924421,0.939372,0.936961,0.934747,0.927609,0.943428,0.914608,0.91794,0.934233,0.939542,0.929286,0.933322,0.926055,0.93559,0.92858,0.922,0.933423,0.916129,0.927738,0.942588,0.936769,0.924504,0.938094,0.936215,0.931492,0.918539,0.937957,0.94714,0.918532,0.943144,0.923561,0.925337,0.916611,1.0,0.924741,0.941616,0.924097,0.917504,0.950394,0.947317,0.913221,0.917653,0.890668,0.931091,0.94614,0.918515,0.943659,0.925061,0.94527,0.934764,0.915565,0.906259,0.928,0.934777,0.924057,0.923874,0.933724,0.917361,0.91362,0.919773,0.914274,0.92483,0.931519,0.916133,0.948069,0.935026,0.92312,0.926716,0.919069,0.916053,0.930108,0.909625,0.930304,0.923807,0.943397,0.927649,0.927772,0.923674,0.931839,0.911991,0.936893,0.928501,0.927061,0.943729,0.925863,0.931796,0.930798,0.941663,0.923604,0.914841
Necklace,0.901828,0.927272,0.916392,0.901184,0.922278,0.900717,0.907409,0.914951,0.917526,0.923533,0.92609,0.93069,0.908373,0.9288,0.906518,0.919831,0.92285,0.908128,0.919656,0.917104,0.926073,0.916261,0.927732,0.917223,0.929363,0.924411,0.907082,0.941036,0.921378,0.921306,0.897767,0.914308,0.909717,0.924887,0.906823,0.925671,0.924769,0.920297,0.916023,0.930724,0.92151,0.936562,0.928739,0.931047,0.917726,0.941291,0.905388,0.913937,0.929099,0.936714,0.919155,0.928248,0.918414,0.927009,0.921559,0.915446,0.92705,0.915199,0.919123,0.938639,0.929261,0.914652,0.93199,0.927896,0.922305,0.916666,0.926535,0.939843,0.914831,0.931101,0.915246,0.917247,0.907825,0.924741,1.0,0.934528,0.912337,0.910979,0.94708,0.945193,0.914559,0.903422,0.885747,0.924193,0.942511,0.912526,0.936539,0.91979,0.935534,0.926289,0.91075,0.901673,0.92025,0.92958,0.920742,0.915359,0.930547,0.918123,0.907985,0.911519,0.909137,0.922376,0.926769,0.906477,0.942694,0.93051,0.918525,0.922307,0.909971,0.905397,0.923075,0.903923,0.923378,0.916377,0.940609,0.920844,0.921706,0.914307,0.922939,0.908584,0.928076,0.920041,0.922188,0.934678,0.91817,0.926083,0.921662,0.937768,0.915014,0.908517
Necktie,0.909754,0.94402,0.928113,0.914925,0.93543,0.910579,0.915709,0.927245,0.927269,0.940264,0.93664,0.94093,0.913174,0.940862,0.918158,0.934205,0.934551,0.923829,0.932349,0.930862,0.938922,0.926942,0.944008,0.928626,0.94389,0.940337,0.920311,0.955471,0.937573,0.933567,0.9066,0.925801,0.920575,0.933411,0.916832,0.935507,0.939977,0.929765,0.9323,0.942382,0.929539,0.949835,0.946736,0.944087,0.933225,0.953044,0.916699,0.923489,0.940372,0.948044,0.935684,0.938642,0.931176,0.943863,0.933195,0.927808,0.938546,0.923772,0.936704,0.951832,0.945413,0.929628,0.949544,0.944918,0.939164,0.926133,0.945152,0.962293,0.926408,0.949473,0.928185,0.93434,0.917986,0.941616,0.934528,1.0,0.924755,0.922632,0.961427,0.957392,0.923403,0.922563,0.894094,0.936406,0.958978,0.924836,0.954198,0.93063,0.956409,0.939673,0.922632,0.912642,0.932198,0.949017,0.933297,0.930869,0.943099,0.925726,0.916729,0.922625,0.920703,0.932031,0.945794,0.921092,0.959311,0.941743,0.928924,0.93214,0.925282,0.922438,0.937851,0.917162,0.939983,0.92701,0.954052,0.932548,0.935595,0.92984,0.942174,0.917279,0.943995,0.935878,0.933162,0.954886,0.929912,0.937748,0.939794,0.952518,0.926823,0.918899
Orifan,0.902937,0.928086,0.912543,0.895784,0.912744,0.895477,0.901258,0.910107,0.918128,0.916407,0.929572,0.930353,0.908063,0.921999,0.915819,0.910828,0.920387,0.906068,0.915694,0.908849,0.923285,0.926289,0.921466,0.911657,0.924238,0.921372,0.903729,0.930667,0.914531,0.919178,0.893522,0.908019,0.921139,0.924333,0.901328,0.924538,0.914692,0.916195,0.909413,0.925138,0.92323,0.925039,0.921167,0.922323,0.918594,0.932552,0.909597,0.910339,0.928487,0.934242,0.917682,0.934531,0.917661,0.922224,0.924573,0.911692,0.927608,0.904937,0.908903,0.935074,0.922583,0.917772,0.921856,0.919844,0.915625,0.908458,0.923057,0.929522,0.90423,0.929005,0.915873,0.909999,0.912387,0.924097,0.912337,0.924755,1.0,0.907085,0.935076,0.937039,0.897799,0.905313,0.883234,0.922411,0.929549,0.905988,0.928729,0.919357,0.928979,0.929771,0.904702,0.896928,0.918214,0.917545,0.909758,0.909196,0.922838,0.906496,0.906401,0.913783,0.901198,0.918908,0.915903,0.903681,0.93245,0.931404,0.917206,0.91908,0.905714,0.903513,0.915805,0.893055,0.918493,0.922371,0.930748,0.929749,0.912337,0.915198,0.911801,0.909566,0.927882,0.915388,0.919443,0.925444,0.922358,0.92397,0.916357,0.926313,0.918389,0.90813
Oven,0.897395,0.922066,0.914724,0.901728,0.915309,0.899147,0.903831,0.912082,0.91161,0.916773,0.916484,0.921492,0.899425,0.924741,0.901609,0.91166,0.913632,0.902757,0.916098,0.913067,0.91533,0.909889,0.921739,0.913314,0.921226,0.914976,0.902799,0.926866,0.917391,0.917641,0.894511,0.913283,0.908342,0.917705,0.90178,0.917974,0.920169,0.914836,0.910544,0.921894,0.913304,0.924277,0.920716,0.919827,0.910273,0.928192,0.903917,0.909869,0.921622,0.924062,0.914369,0.918981,0.915289,0.918799,0.914474,0.911605,0.921433,0.907419,0.912085,0.926386,0.919793,0.908306,0.920773,0.919391,0.9158,0.906351,0.919193,0.926409,0.910825,0.923647,0.911483,0.910063,0.906082,0.917504,0.910979,0.922632,0.907085,1.0,0.932679,0.932031,0.907422,0.898936,0.883185,0.919135,0.928094,0.910688,0.925145,0.914162,0.92638,0.919717,0.905285,0.898255,0.91722,0.91445,0.913045,0.912235,0.918702,0.909501,0.904075,0.907005,0.906105,0.91427,0.915225,0.904747,0.928821,0.921879,0.911963,0.917843,0.906177,0.906812,0.920043,0.900317,0.915158,0.912139,0.92693,0.912394,0.919693,0.907746,0.913629,0.902684,0.920619,0.914464,0.917661,0.924674,0.911749,0.917656,0.912011,0.925337,0.90904,0.907447
