,Accordion,Acorn,Apple,Backpack,Barstool,Baseball,Basket,Beanie,Bed,Bell,Belt,Bench,Bike,Binder,Binoculars,Birdfeeder,Boat,Bonzai,Book,Bookend,Boomerang,Car,Cellphone,Cheese,Cheesegrater,Christmasstreeornament,Clock,Coatrack,Coffeemaker,Coffeemug,Compass,Computertower,Controller,Couch,Cushion,Desk,Door,Doorknob,Drill,Dryingrack,Dumbbell,Dustpan,Fan,Faucet,Flower,Flute,Fossils,Frisbee,Fryingpan,Glasses,Glove,Goggles,Grill,Hairbrush,Hairclip,Handbag,Hat,Headphones,Hourglass,Kayak,Key,Kite,Ladder,Lamp,Lantern,Lawnmower,Lightbulb,Lipstick,Lock,Lollipop,Mask,Microscope,Minerals,Mushroom,Necklace,Necktie,Orifan,Oven,Paintbrush,Pen,Pictureframe,Pinecone,Pizza,Plug,Pogostick,Pot,Razor,Recordplayer,Remotecontrol,Ring,Rollerskates,Rug,Saltpeppershaker,Saxophone,Scale,Scarf,Scissors,Scooter,Scrunchie,Seashell,Shirt,Shoe,Skiis,Snowglobe,Spoon,Stapler,Stapleremover,Storagebin,Stroller,Suit,Suitcase,Teddy Bear,Tennisracket,Tent,Toothbrush,Train,Trashbin,Tree,Trophy,Truck,Umbrella,Vase,Wallet,Waterbottle,Watergun,Wateringcan,Windchime,Wishbone,Wrap,Yarn
Belt,0.208039,0.19314,0.132404,0.178472,0.101572,0.16358,0.180584,0.105413,0.178053,0.106915,1.0,0.162897,0.159434,0.108959,0.197358,0.073622,0.146655,0.130546,0.104522,0.049006,0.131345,0.176349,0.116016,0.083634,0.070558,0.063338,0.188742,0.096527,0.136046,0.126075,0.195875,0.084679,0.168382,0.236169,0.141225,0.146212,0.113789,0.114471,0.150784,0.114285,0.212315,0.115134,0.124713,0.096535,0.094556,0.193387,0.136954,0.123386,0.185454,0.271564,0.110014,0.211624,0.093332,0.106164,0.16669,0.204325,0.154276,0.059591,0.193495,0.138437,0.099269,0.130562,0.074313,0.123837,0.085164,0.173265,0.100492,0.150327,0.146267,0.069862,0.159308,0.09043,0.088742,0.158067,0.123174,0.123439,0.12268,0.13352,0.098457,0.156467,0.11178,0.099178,0.176481,0.100019,0.043103,0.117989,0.085054,0.098408,0.138342,0.173444,0.099844,0.126767,0.118135,0.160721,0.118658,0.140508,0.127219,0.10741,0.180885,0.171459,0.159879,0.21284,0.134696,0.028582,0.115049,0.123465,0.147665,0.130054,0.087739,0.148195,0.079734,0.160749,0.198774,0.215019,0.086142,0.188662,0.104149,0.070674,0.061331,0.159703,0.144829,0.115757,0.182068,0.086941,0.141427,0.133019,0.108189,0.059329,0.194015,0.194388
Bench,0.214147,0.166705,0.13569,0.133824,0.109744,0.168051,0.172372,0.095375,0.221781,0.085268,0.162897,1.0,0.164267,0.098557,0.155509,0.053005,0.129202,0.117896,0.091169,0.053991,0.100006,0.161723,0.087025,0.081595,0.059277,0.049174,0.15273,0.083894,0.118468,0.130329,0.131064,0.076555,0.151287,0.300851,0.144076,0.252815,0.098234,0.093229,0.119352,0.145251,0.198439,0.095616,0.106856,0.091582,0.086186,0.138565,0.124934,0.115155,0.170932,0.212231,0.082901,0.131569,0.112271,0.084758,0.125618,0.13043,0.140344,0.046119,0.151144,0.1055,0.072162,0.110855,0.070355,0.10859,0.072778,0.142668,0.077797,0.107667,0.118879,0.052983,0.134339,0.069716,0.094464,0.141406,0.104063,0.100253,0.094464,0.14,0.082358,0.118168,0.105576,0.087686,0.18588,0.085185,0.030569,0.122525,0.068517,0.094743,0.10508,0.107097,0.076542,0.123786,0.113033,0.122785,0.104692,0.097922,0.087185,0.103634,0.128788,0.158146,0.160731,0.167797,0.078962,0.034082,0.096304,0.104705,0.110686,0.135009,0.083283,0.134977,0.06625,0.159406,0.170866,0.206896,0.063978,0.164413,0.124878,0.065755,0.05445,0.149846,0.131954,0.100221,0.148284,0.075809,0.120504,0.125719,0.084698,0.053276,0.181129,0.180183
Bike,0.252519,0.205439,0.158688,0.171521,0.125048,0.210849,0.201738,0.100031,0.191115,0.095019,0.159434,0.164267,1.0,0.114199,0.192475,0.065012,0.14897,0.132248,0.092877,0.056875,0.090257,0.194111,0.115655,0.096294,0.060828,0.051155,0.192748,0.053968,0.140565,0.142639,0.179133,0.09534,0.175196,0.225016,0.144354,0.148951,0.115133,0.109057,0.146038,0.119521,0.2053,0.103796,0.115464,0.096806,0.10209,0.13418,0.141852,0.127713,0.186339,0.240205,0.103051,0.147565,0.098129,0.084474,0.119583,0.151924,0.14684,0.082162,0.187287,0.099344,0.071495,0.131654,0.069312,0.11466,0.078824,0.183386,0.082198,0.121463,0.146781,0.049987,0.151626,0.084232,0.102885,0.162514,0.116547,0.108427,0.103519,0.141158,0.074733,0.10095,0.109516,0.104717,0.218875,0.094016,0.028005,0.133178,0.070543,0.114429,0.128472,0.105203,0.121432,0.136798,0.135079,0.159152,0.110482,0.133192,0.093765,0.163438,0.173201,0.191019,0.156149,0.189305,0.092135,0.039317,0.091406,0.074738,0.108559,0.126954,0.134259,0.184394,0.071582,0.186059,0.213819,0.265668,0.052194,0.187296,0.123563,0.078418,0.061896,0.165072,0.144551,0.113618,0.14847,0.086257,0.125375,0.139166,0.089111,0.046592,0.201281,0.22921
Binder,0.181884,0.172098,0.158601,0.168304,0.109675,0.184638,0.142833,0.083093,0.13969,0.093206,0.108959,0.098557,0.114199,1.0,0.148821,0.067873,0.107965,0.12762,0.158425,0.08635,0.06048,0.114235,0.133645,0.092049,0.067472,0.050075,0.155649,0.063275,0.12452,0.125905,0.139473,0.153268,0.108874,0.138219,0.134795,0.117136,0.164756,0.090312,0.124704,0.105849,0.140148,0.104947,0.124163,0.082514,0.093618,0.09485,0.11672,0.109052,0.117058,0.142752,0.093626,0.094253,0.080174,0.073467,0.089456,0.145129,0.098368,0.060381,0.186187,0.057394,0.060444,0.101137,0.079956,0.108792,0.104609,0.133062,0.096167,0.143707,0.139808,0.061601,0.124707,0.081554,0.095118,0.129551,0.110766,0.132575,0.0847,0.131842,0.103413,0.076171,0.162609,0.095121,0.183587,0.099185,0.045679,0.142491,0.060274,0.092875,0.132214,0.081186,0.080528,0.123228,0.12041,0.153171,0.113314,0.116038,0.069779,0.109782,0.134955,0.15748,0.138344,0.129535,0.09322,0.038153,0.09341,0.059664,0.077298,0.118161,0.091586,0.154548,0.115546,0.171939,0.17403,0.173534,0.048594,0.121246,0.14641,0.064136,0.068394,0.120037,0.109335,0.133913,0.151233,0.092597,0.083648,0.107523,0.10214,0.06141,0.152008,0.190305
Binoculars,0.294023,0.280381,0.198312,0.218713,0.139118,0.275045,0.22741,0.128876,0.206702,0.155319,0.197358,0.155509,0.192475,0.148821,1.0,0.092099,0.181988,0.18353,0.12468,0.073735,0.104399,0.201492,0.163025,0.116678,0.096292,0.072992,0.232147,0.090423,0.199707,0.185936,0.242667,0.129428,0.245957,0.227066,0.172728,0.161245,0.158366,0.127341,0.21927,0.135271,0.266856,0.159903,0.17985,0.118594,0.123403,0.176985,0.19224,0.152647,0.22134,0.261295,0.129689,0.179546,0.114615,0.118178,0.149308,0.188937,0.171074,0.069562,0.30768,0.100006,0.092797,0.169732,0.084314,0.168436,0.117349,0.237619,0.152292,0.227683,0.197731,0.084909,0.217299,0.153157,0.138169,0.199452,0.15784,0.168973,0.138826,0.192341,0.143606,0.14391,0.142211,0.139607,0.252381,0.136565,0.048768,0.178238,0.094439,0.122506,0.192311,0.13775,0.113912,0.166454,0.174408,0.255991,0.161731,0.158758,0.12807,0.154306,0.206976,0.241658,0.199528,0.230374,0.153815,0.053106,0.153874,0.079649,0.130687,0.150582,0.137088,0.23432,0.097993,0.248791,0.282522,0.297109,0.076197,0.226296,0.159688,0.094206,0.103838,0.197596,0.194392,0.171136,0.194102,0.11583,0.178863,0.1659,0.152128,0.068226,0.25289,0.296004
Birdfeeder,0.10692,0.132104,0.120983,0.102471,0.100538,0.092239,0.089869,0.06057,0.077977,0.106579,0.073622,0.053005,0.065012,0.067873,0.092099,1.0,0.076686,0.100769,0.060241,0.068345,0.04955,0.068115,0.08498,0.074887,0.05278,0.115639,0.098152,0.068453,0.114629,0.077424,0.092546,0.060021,0.063261,0.076004,0.06685,0.073113,0.077765,0.059722,0.093783,0.070928,0.087682,0.073564,0.100414,0.076705,0.070465,0.051504,0.087493,0.062645,0.071387,0.078543,0.069572,0.056809,0.06964,0.059293,0.065726,0.098012,0.070335,0.045533,0.144185,0.041781,0.06546,0.075153,0.08305,0.099604,0.133986,0.079155,0.091331,0.119785,0.086338,0.069703,0.085899,0.084046,0.070414,0.107319,0.086441,0.098499,0.068708,0.084135,0.069844,0.043536,0.056013,0.097647,0.095797,0.05492,0.088234,0.086221,0.068652,0.061785,0.09175,0.065072,0.060292,0.074015,0.089977,0.114308,0.093491,0.091518,0.058868,0.063138,0.102038,0.094639,0.084427,0.079868,0.099277,0.05744,0.070503,0.035257,0.06154,0.064828,0.065085,0.103226,0.072569,0.109455,0.102257,0.105627,0.046937,0.073722,0.094824,0.070701,0.079834,0.065934,0.094572,0.091358,0.073008,0.08304,0.056693,0.07305,0.12734,0.059552,0.097443,0.110806
Boat,0.214198,0.190648,0.144474,0.153935,0.100687,0.196699,0.161837,0.090747,0.168828,0.111409,0.146655,0.129202,0.14897,0.107965,0.181988,0.076686,1.0,0.136826,0.087891,0.05845,0.091309,0.158088,0.118663,0.08744,0.070995,0.059794,0.167177,0.070131,0.136676,0.125871,0.158156,0.091113,0.148584,0.185709,0.136352,0.134099,0.115449,0.089918,0.132484,0.106909,0.17964,0.110206,0.118669,0.085152,0.09844,0.129463,0.136518,0.111909,0.149671,0.198852,0.095899,0.127522,0.087002,0.088046,0.113676,0.139261,0.124115,0.055012,0.206625,0.130768,0.069399,0.122756,0.075801,0.113417,0.090466,0.157613,0.096888,0.141907,0.128693,0.059178,0.142231,0.096691,0.090348,0.147042,0.108966,0.120345,0.087539,0.127987,0.097011,0.107757,0.105814,0.107281,0.193482,0.089677,0.038108,0.116098,0.067352,0.100781,0.125418,0.099399,0.096849,0.125031,0.111849,0.171764,0.108814,0.116061,0.093247,0.115791,0.140586,0.173813,0.131919,0.175081,0.094276,0.041424,0.102453,0.086895,0.104518,0.108585,0.099487,0.173701,0.071665,0.174659,0.198312,0.235079,0.062469,0.180845,0.106812,0.070571,0.067627,0.154025,0.137059,0.115052,0.136055,0.083185,0.118666,0.118495,0.102766,0.075511,0.180523,0.206078
Bonzai,0.200784,0.198944,0.15484,0.16032,0.128339,0.19262,0.175696,0.08662,0.144707,0.1195,0.130546,0.117896,0.132248,0.12762,0.18353,0.100769,0.136826,1.0,0.101198,0.096307,0.087932,0.131359,0.127921,0.113078,0.082664,0.071722,0.176863,0.091874,0.147978,0.145525,0.181337,0.109144,0.134493,0.150215,0.130283,0.119128,0.143301,0.091307,0.151471,0.118338,0.163417,0.121888,0.142125,0.092815,0.172155,0.108435,0.150451,0.109133,0.144084,0.165156,0.105424,0.109268,0.094899,0.101247,0.11415,0.145388,0.119267,0.064483,0.236195,0.075139,0.078905,0.111597,0.098144,0.152891,0.125298,0.156011,0.137957,0.149223,0.158965,0.071915,0.157093,0.113801,0.119115,0.177056,0.123034,0.142467,0.084137,0.138926,0.09891,0.088999,0.121644,0.138057,0.204228,0.096751,0.066009,0.172835,0.072448,0.089769,0.136995,0.109378,0.092753,0.135491,0.130003,0.190692,0.128676,0.140429,0.093831,0.12588,0.149323,0.188686,0.113455,0.161036,0.134462,0.078193,0.109132,0.068414,0.095642,0.115271,0.111726,0.193149,0.093053,0.191416,0.182195,0.210466,0.065544,0.132915,0.144289,0.216401,0.117769,0.128342,0.130746,0.174553,0.136275,0.099277,0.10286,0.128825,0.121158,0.08903,0.183994,0.225923
Book,0.142616,0.135412,0.129199,0.137392,0.094327,0.134671,0.121754,0.079344,0.117362,0.079006,0.104522,0.091169,0.092877,0.158425,0.12468,0.060241,0.087891,0.101198,1.0,0.080541,0.055673,0.100101,0.110687,0.093508,0.056429,0.055881,0.123824,0.061815,0.105321,0.105388,0.123175,0.113903,0.098074,0.124862,0.11687,0.093851,0.132855,0.077334,0.101407,0.086721,0.116806,0.090924,0.104755,0.071152,0.0857,0.084362,0.106113,0.100418,0.103939,0.127059,0.085486,0.080955,0.067888,0.065894,0.080647,0.13255,0.086027,0.053046,0.143383,0.058522,0.059551,0.089926,0.068056,0.096308,0.090082,0.102491,0.078408,0.11835,0.11815,0.059318,0.104027,0.068363,0.086854,0.112825,0.086953,0.109976,0.084865,0.102616,0.092152,0.075556,0.115633,0.086252,0.151823,0.083805,0.041574,0.125036,0.058485,0.086753,0.113876,0.079195,0.06173,0.116227,0.10281,0.115945,0.085747,0.102371,0.066731,0.077681,0.116087,0.125749,0.121024,0.10605,0.080298,0.048039,0.084363,0.064144,0.069126,0.106356,0.069876,0.127896,0.105825,0.139785,0.138223,0.132919,0.047929,0.106297,0.121844,0.060493,0.068342,0.093619,0.08944,0.115347,0.134008,0.083074,0.070406,0.088854,0.083875,0.056657,0.12166,0.14525
Bookend,0.085842,0.083628,0.087134,0.087416,0.101849,0.087522,0.074305,0.050214,0.072421,0.07986,0.049006,0.053991,0.056875,0.08635,0.073735,0.068345,0.05845,0.096307,0.080541,1.0,0.048414,0.053003,0.077956,0.07439,0.062042,0.056736,0.081881,0.060459,0.082221,0.074451,0.079561,0.083074,0.062406,0.066608,0.069023,0.061119,0.083416,0.072081,0.078465,0.062606,0.059815,0.069762,0.089479,0.07791,0.066744,0.041337,0.070323,0.0591,0.053135,0.061229,0.069183,0.045094,0.056861,0.04907,0.059991,0.079277,0.055572,0.052989,0.104832,0.036544,0.070599,0.067351,0.073092,0.088482,0.098217,0.066786,0.07441,0.08094,0.084372,0.052897,0.07055,0.097959,0.073523,0.089424,0.059028,0.077161,0.051931,0.067086,0.06075,0.035014,0.085854,0.070893,0.092661,0.069004,0.06574,0.087072,0.054474,0.062274,0.084683,0.070987,0.059109,0.069249,0.092151,0.072237,0.073978,0.07678,0.053518,0.056083,0.082428,0.077199,0.06801,0.063734,0.058444,0.069505,0.057797,0.044577,0.061893,0.064988,0.056631,0.082988,0.074664,0.097445,0.076631,0.081881,0.043154,0.054125,0.098069,0.062221,0.106834,0.054038,0.066308,0.092122,0.071602,0.071896,0.052142,0.06508,0.06823,0.05539,0.071288,0.096263
Boomerang,0.126476,0.118446,0.084914,0.094067,0.079591,0.10603,0.096492,0.064475,0.108139,0.071925,0.131345,0.100006,0.090257,0.06048,0.104399,0.04955,0.091309,0.087932,0.055673,0.048414,1.0,0.095286,0.067861,0.058799,0.057085,0.05305,0.093492,0.06354,0.08238,0.08109,0.087554,0.052764,0.110853,0.125608,0.086158,0.093802,0.070142,0.070549,0.086272,0.079417,0.11846,0.085087,0.075667,0.073723,0.068041,0.09376,0.089424,0.082703,0.115967,0.132509,0.073728,0.104028,0.057633,0.105491,0.115453,0.096798,0.093245,0.041189,0.118174,0.084224,0.073414,0.089716,0.064161,0.072006,0.059193,0.101437,0.072807,0.090496,0.084793,0.049049,0.090415,0.059147,0.064951,0.100776,0.074942,0.076202,0.070735,0.077338,0.078863,0.096686,0.059283,0.087046,0.108011,0.0534,0.03579,0.071609,0.069047,0.060236,0.08789,0.111565,0.073755,0.080889,0.075981,0.094246,0.070126,0.090506,0.125503,0.068173,0.119163,0.113452,0.081352,0.121649,0.070722,0.033729,0.105817,0.090638,0.107656,0.067129,0.059489,0.09104,0.041336,0.107246,0.129278,0.139661,0.074431,0.109756,0.065039,0.051877,0.056555,0.090155,0.086209,0.073996,0.088934,0.059761,0.083358,0.090257,0.071782,0.116238,0.111575,0.120136
Car,0.240394,0.210227,0.158174,0.171314,0.109997,0.197194,0.181972,0.103769,0.201319,0.107612,0.176349,0.161723,0.194111,0.114235,0.201492,0.068115,0.158088,0.131359,0.100101,0.053003,0.095286,1.0,0.125735,0.091861,0.065643,0.053289,0.187111,0.065076,0.15232,0.143969,0.179213,0.101015,0.178255,0.238193,0.15013,0.14609,0.12161,0.093282,0.144718,0.115243,0.204672,0.107523,0.132592,0.095734,0.105498,0.147028,0.147877,0.123442,0.180847,0.223562,0.106087,0.143482,0.101751,0.094339,0.126734,0.160593,0.134817,0.064378,0.219313,0.111421,0.076009,0.125186,0.06974,0.128701,0.090268,0.167332,0.096018,0.148031,0.143899,0.066455,0.153809,0.094059,0.099194,0.16584,0.112816,0.11651,0.110075,0.146255,0.095367,0.117071,0.108481,0.10461,0.206254,0.089362,0.031913,0.129323,0.069222,0.107968,0.141187,0.111131,0.093292,0.136567,0.127735,0.171895,0.117748,0.123867,0.100019,0.115884,0.164715,0.183049,0.158359,0.190948,0.102768,0.040531,0.107635,0.093896,0.110349,0.126831,0.098933,0.173035,0.076642,0.183165,0.213048,0.245755,0.061644,0.223075,0.120302,0.078777,0.073831,0.214786,0.143062,0.122101,0.161421,0.090757,0.13283,0.142924,0.104988,0.051952,0.203998,0.222384
Cellphone,0.186568,0.20057,0.174441,0.167815,0.128093,0.174765,0.136724,0.092386,0.13214,0.119255,0.116016,0.087025,0.115655,0.133645,0.163025,0.08498,0.118663,0.127921,0.110687,0.077956,0.067861,0.125735,1.0,0.091448,0.102207,0.073333,0.16997,0.083168,0.153701,0.124157,0.175836,0.174642,0.13545,0.135886,0.120882,0.095032,0.15534,0.082138,0.138215,0.099515,0.147014,0.136296,0.170372,0.095812,0.102668,0.094431,0.122203,0.111409,0.133919,0.157294,0.114601,0.095842,0.090049,0.098172,0.095779,0.147566,0.106555,0.075216,0.224749,0.074798,0.076173,0.112033,0.096933,0.12959,0.121658,0.141843,0.118416,0.197174,0.159319,0.083787,0.135537,0.112799,0.096922,0.155016,0.119736,0.149851,0.077526,0.12727,0.127924,0.085929,0.115436,0.123227,0.177411,0.090763,0.072779,0.127303,0.107092,0.111576,0.244263,0.097329,0.083019,0.120371,0.130932,0.180978,0.122666,0.13391,0.091338,0.103397,0.153731,0.152776,0.142558,0.135071,0.124,0.047118,0.12054,0.068045,0.080289,0.102256,0.106226,0.188977,0.146753,0.191509,0.193783,0.181047,0.075309,0.134788,0.140648,0.07367,0.09242,0.125563,0.135099,0.147033,0.124898,0.134762,0.085494,0.1048,0.114099,0.068645,0.16156,0.200642
Cheese,0.153365,0.137597,0.158168,0.121566,0.095915,0.153268,0.117687,0.119059,0.111982,0.080846,0.083634,0.081595,0.096294,0.092049,0.116678,0.074887,0.08744,0.113078,0.093508,0.07439,0.058799,0.091861,0.091448,1.0,0.062371,0.062652,0.108067,0.048262,0.09661,0.109977,0.102023,0.078611,0.103265,0.115131,0.133114,0.086079,0.099221,0.076,0.106353,0.087584,0.10979,0.085392,0.092203,0.067558,0.099681,0.072766,0.131001,0.122332,0.105669,0.104545,0.092937,0.07326,0.061526,0.0718,0.075042,0.11194,0.096581,0.048563,0.135478,0.053402,0.060174,0.08801,0.063274,0.106026,0.085615,0.102727,0.085924,0.119616,0.107797,0.06503,0.101041,0.072375,0.131708,0.125327,0.086473,0.107374,0.072351,0.096416,0.085155,0.061267,0.100425,0.103082,0.179172,0.082481,0.040497,0.130801,0.056264,0.067832,0.104451,0.078095,0.061723,0.137377,0.114192,0.108935,0.083648,0.1176,0.067662,0.078109,0.126133,0.146875,0.11316,0.095837,0.078844,0.059703,0.079732,0.03887,0.065643,0.089216,0.082501,0.12807,0.066001,0.133504,0.127699,0.139102,0.050825,0.085505,0.110821,0.069228,0.067141,0.090393,0.09525,0.126146,0.110037,0.075867,0.063913,0.085673,0.081396,0.075122,0.117351,0.170743
Cheesegrater,0.095038,0.094568,0.068345,0.08329,0.078092,0.083453,0.085198,0.03902,0.071705,0.086183,0.070558,0.059277,0.060828,0.067472,0.096292,0.05278,0.070995,0.082664,0.056429,0.062042,0.057085,0.065643,0.102207,0.062371,1.0,0.052352,0.076991,0.049619,0.124008,0.09253,0.080795,0.087881,0.065343,0.071928,0.066209,0.058968,0.079491,0.075402,0.083719,0.076834,0.081596,0.090129,0.091529,0.079367,0.066448,0.061135,0.071727,0.057047,0.100571,0.081237,0.069979,0.06473,0.07627,0.106846,0.069863,0.072106,0.060407,0.063491,0.105934,0.059567,0.068765,0.065205,0.066796,0.075382,0.101862,0.084825,0.095731,0.078148,0.092397,0.062927,0.085219,0.086098,0.063814,0.080494,0.065275,0.071095,0.05106,0.068402,0.061122,0.070704,0.056916,0.070868,0.092283,0.087969,0.048945,0.079237,0.089324,0.064082,0.11438,0.077132,0.052584,0.059147,0.086319,0.081384,0.061576,0.069893,0.091421,0.059913,0.07935,0.082964,0.072278,0.080438,0.059297,0.048514,0.0977,0.073318,0.081937,0.067688,0.059946,0.08976,0.091896,0.088308,0.103278,0.096774,0.070799,0.073042,0.099494,0.051872,0.079031,0.065506,0.071771,0.087266,0.062316,0.091132,0.079033,0.087862,0.065753,0.046501,0.086415,0.097462
Christmasstreeornament,0.08412,0.099369,0.101691,0.099364,0.075494,0.076363,0.073618,0.058618,0.063809,0.118502,0.063338,0.049174,0.051155,0.050075,0.072992,0.115639,0.059794,0.071722,0.055881,0.056736,0.05305,0.053289,0.073333,0.062652,0.052352,1.0,0.078815,0.076081,0.079457,0.06009,0.071313,0.051802,0.058834,0.060575,0.063764,0.04717,0.06743,0.064096,0.075025,0.06562,0.066607,0.089176,0.081599,0.06864,0.077865,0.044254,0.076775,0.059434,0.063098,0.06634,0.070597,0.051364,0.059715,0.064526,0.075388,0.095126,0.066269,0.042755,0.096317,0.048919,0.074332,0.077995,0.088093,0.083466,0.12171,0.065568,0.08527,0.090795,0.077701,0.072656,0.074232,0.070592,0.068964,0.088066,0.104299,0.096025,0.068415,0.055396,0.109654,0.045797,0.040367,0.09699,0.086767,0.049119,0.076073,0.069076,0.065217,0.046239,0.081651,0.080124,0.053231,0.069755,0.065234,0.093517,0.063791,0.091081,0.064102,0.05425,0.082497,0.085304,0.079819,0.062389,0.08116,0.060921,0.088128,0.040352,0.049378,0.046625,0.063422,0.101368,0.073381,0.100061,0.087897,0.077196,0.061887,0.058553,0.068413,0.065506,0.077488,0.050217,0.088436,0.086684,0.053613,0.087103,0.054497,0.061411,0.115461,0.098606,0.072615,0.101634
Clock,0.29093,0.277782,0.22203,0.216259,0.163197,0.262171,0.21476,0.114438,0.213765,0.160599,0.188742,0.15273,0.192748,0.155649,0.232147,0.098152,0.167177,0.176863,0.123824,0.081881,0.093492,0.187111,0.16997,0.108067,0.076991,0.078815,1.0,0.092195,0.190844,0.170232,0.281464,0.135126,0.174985,0.243156,0.182913,0.159348,0.181709,0.112487,0.187805,0.140978,0.226599,0.145657,0.184997,0.108482,0.128851,0.165842,0.178426,0.162768,0.201746,0.246199,0.130256,0.147331,0.118132,0.112725,0.135823,0.186473,0.148656,0.087317,0.338205,0.101883,0.09707,0.142063,0.09943,0.165724,0.157371,0.206582,0.129377,0.216021,0.190071,0.082032,0.191801,0.118499,0.117021,0.196107,0.159284,0.176403,0.110829,0.203879,0.140844,0.122494,0.165024,0.148293,0.272533,0.118698,0.05036,0.17416,0.083996,0.122403,0.195969,0.124376,0.107787,0.182347,0.156209,0.254123,0.152991,0.157011,0.122786,0.140827,0.204171,0.230773,0.209366,0.205694,0.149164,0.070366,0.142178,0.071212,0.113887,0.145057,0.130084,0.236208,0.098295,0.261467,0.279465,0.270708,0.070484,0.207315,0.165116,0.090179,0.102671,0.175056,0.171207,0.161391,0.176987,0.129408,0.139692,0.151245,0.172414,0.0724,0.231057,0.288566
Coatrack,0.089595,0.094404,0.093423,0.076364,0.112884,0.086372,0.070489,0.045917,0.077576,0.10045,0.096527,0.083894,0.053968,0.063275,0.090423,0.068453,0.070131,0.091874,0.061815,0.060459,0.06354,0.065076,0.083168,0.048262,0.049619,0.076081,0.092195,1.0,0.072619,0.06836,0.076106,0.06164,0.049701,0.087741,0.068409,0.074287,0.091995,0.067551,0.087201,0.084718,0.070961,0.100741,0.14366,0.0804,0.083132,0.082839,0.067669,0.059706,0.075268,0.087985,0.065065,0.058939,0.06541,0.074116,0.078424,0.068822,0.058331,0.044936,0.097895,0.058652,0.120193,0.075646,0.161231,0.109481,0.091757,0.072435,0.095624,0.106462,0.066333,0.139053,0.070736,0.086024,0.050069,0.105968,0.076128,0.113399,0.073275,0.059839,0.143366,0.066627,0.0557,0.086105,0.09701,0.060271,0.217656,0.070121,0.101829,0.052888,0.109054,0.069469,0.048845,0.075122,0.068848,0.111925,0.100429,0.085008,0.075933,0.083307,0.071583,0.079409,0.07289,0.072274,0.12161,0.026913,0.124703,0.057244,0.058714,0.057506,0.063047,0.095162,0.067787,0.089429,0.091333,0.084439,0.079206,0.068576,0.07275,0.097298,0.083116,0.062339,0.116798,0.082882,0.068645,0.084099,0.056636,0.059951,0.111012,0.089665,0.077694,0.089428
Coffeemaker,0.228795,0.224839,0.177663,0.198199,0.146966,0.207695,0.163736,0.089079,0.163666,0.156385,0.136046,0.118468,0.140565,0.12452,0.199707,0.114629,0.136676,0.147978,0.105321,0.082221,0.08238,0.15232,0.153701,0.09661,0.124008,0.079457,0.190844,0.072619,1.0,0.24325,0.195882,0.136788,0.142979,0.169944,0.1329,0.117062,0.149517,0.101626,0.17153,0.120473,0.180973,0.143211,0.166536,0.127814,0.11229,0.115322,0.149616,0.11868,0.171037,0.181167,0.116654,0.112481,0.144833,0.108076,0.114089,0.161452,0.12719,0.072253,0.283653,0.075154,0.078599,0.124808,0.087627,0.151557,0.167764,0.17757,0.142327,0.194694,0.169069,0.09561,0.168016,0.188472,0.101663,0.171433,0.128492,0.150315,0.102799,0.175252,0.127292,0.094923,0.115405,0.134903,0.209519,0.09864,0.067118,0.175476,0.103755,0.099291,0.169524,0.111873,0.088316,0.132791,0.174274,0.203496,0.133933,0.146209,0.103096,0.115927,0.184988,0.184486,0.164325,0.162763,0.134665,0.069804,0.130233,0.066605,0.104472,0.119648,0.10973,0.187207,0.121551,0.207435,0.230939,0.217806,0.063826,0.157725,0.187272,0.07666,0.153371,0.156711,0.147092,0.185113,0.134332,0.172463,0.12091,0.211508,0.138056,0.063209,0.197308,0.220212
Coffeemug,0.237815,0.202159,0.202808,0.18293,0.123099,0.230721,0.177636,0.098414,0.158808,0.112133,0.126075,0.130329,0.142639,0.125905,0.185936,0.077424,0.125871,0.145525,0.105388,0.074451,0.08109,0.143969,0.124157,0.109977,0.09253,0.06009,0.170232,0.06836,0.24325,1.0,0.162792,0.112501,0.139363,0.170852,0.150838,0.136738,0.136121,0.104287,0.155106,0.111694,0.165879,0.111537,0.141164,0.096083,0.123452,0.113853,0.135919,0.127307,0.168534,0.17076,0.108773,0.113411,0.101055,0.092622,0.112267,0.141818,0.127068,0.065486,0.211103,0.073607,0.079333,0.120413,0.083578,0.13384,0.108994,0.151285,0.116751,0.149955,0.154324,0.072464,0.153111,0.099281,0.123748,0.165361,0.122414,0.137675,0.087456,0.153192,0.114184,0.091602,0.13087,0.12748,0.233759,0.104255,0.046488,0.233005,0.088023,0.087852,0.145325,0.116874,0.080424,0.139418,0.16971,0.160043,0.115728,0.129452,0.098437,0.11265,0.161209,0.174119,0.160475,0.153292,0.100203,0.057315,0.112937,0.063577,0.095263,0.131091,0.094918,0.185412,0.088217,0.181581,0.193719,0.21009,0.059977,0.147447,0.183574,0.082583,0.154205,0.147886,0.129771,0.206041,0.145808,0.138374,0.116327,0.226436,0.114283,0.070652,0.18416,0.234571
